Author,Novel,Position,Length
Пришвин,Зеленый шум,8232,400
Пришвин,Зеленый шум,3452,400
Пришвин,Зеленый шум,2212,400
Пришвин,Зеленый шум,2867,400
Пришвин,Зеленый шум,7176,400
Пришвин,Зеленый шум,4596,400
Пришвин,Зеленый шум,5264,400
Пришвин,Зеленый шум,1476,400
Пришвин,Зеленый шум,9902,400
Пришвин,Зеленый шум,5700,400
Пришвин,Зеленый шум,7046,400
Пришвин,Зеленый шум,7012,400
Пришвин,Зеленый шум,871,400
Пришвин,Зеленый шум,8545,400
Пришвин,Зеленый шум,4397,400
Пришвин,Зеленый шум,4456,400
Пришвин,Зеленый шум,2228,400
Пришвин,Зеленый шум,2463,400
Пришвин,Зеленый шум,587,400
Пришвин,Зеленый шум,9867,400
Пришвин,Зеленый шум,4255,400
Пришвин,Зеленый шум,9459,400
Пришвин,Зеленый шум,5610,400
Пришвин,Зеленый шум,6923,400
Пришвин,Зеленый шум,5945,400
Пришвин,Зеленый шум,7443,400
Пришвин,Зеленый шум,7374,400
Пришвин,Зеленый шум,5486,400
Пришвин,Зеленый шум,9,400
Пришвин,Зеленый шум,8879,400
Пришвин,Зеленый шум,8467,400
Пришвин,Зеленый шум,1837,400
Пришвин,Зеленый шум,6117,400
Пришвин,Зеленый шум,9870,400
Пришвин,Зеленый шум,4195,400
Пришвин,Зеленый шум,3855,400
Пришвин,Зеленый шум,7248,400
Пришвин,Зеленый шум,4720,400
Пришвин,Зеленый шум,10115,400
Пришвин,Зеленый шум,7958,400
Пришвин,Зеленый шум,1525,400
Пришвин,Зеленый шум,886,400
Пришвин,Зеленый шум,8387,400
Пришвин,Зеленый шум,2177,400
Пришвин,Зеленый шум,9556,400
Пришвин,Зеленый шум,10444,379
Пришвин,Зеленый шум,8420,400
Пришвин,Зеленый шум,9002,400
Пришвин,Зеленый шум,6743,400
Пришвин,Зеленый шум,5871,400
Пришвин,Зеленый шум,497,400
Пришвин,Зеленый шум,4921,400
Пришвин,Зеленый шум,2144,400
Пришвин,Зеленый шум,6479,400
Пришвин,Зеленый шум,3762,400
Пришвин,Зеленый шум,9665,400
Пришвин,Зеленый шум,9648,400
Пришвин,Зеленый шум,9138,400
Пришвин,Зеленый шум,4970,400
Пришвин,Зеленый шум,6894,400
Пришвин,Зеленый шум,4065,400
Пришвин,Зеленый шум,9383,400
Пришвин,Зеленый шум,5879,400
Пришвин,Зеленый шум,8420,400
Пришвин,Зеленый шум,10522,301
Пришвин,Зеленый шум,8070,400
Пришвин,Зеленый шум,1311,400
Пришвин,Зеленый шум,464,400
Пришвин,Зеленый шум,5819,400
Пришвин,Зеленый шум,3750,400
Пришвин,Зеленый шум,6030,400
Пришвин,Зеленый шум,5904,400
Пришвин,Зеленый шум,8020,400
Пришвин,Зеленый шум,5589,400
Пришвин,Зеленый шум,6700,400
Пришвин,Зеленый шум,2883,400
Пришвин,Зеленый шум,1812,400
Пришвин,Зеленый шум,8050,400
Пришвин,Зеленый шум,3522,400
Пришвин,Зеленый шум,172,400
Пришвин,Зеленый шум,9482,400
Пришвин,Зеленый шум,5962,400
Пришвин,Зеленый шум,3621,400
Пришвин,Зеленый шум,6384,400
Пришвин,Зеленый шум,6647,400
Пришвин,Зеленый шум,2029,400
Пришвин,Зеленый шум,4953,400
Пришвин,Зеленый шум,4378,400
Пришвин,Зеленый шум,9515,400
Пришвин,Зеленый шум,5052,400
Пришвин,Зеленый шум,3941,400
Пришвин,Зеленый шум,6736,400
Пришвин,Зеленый шум,4563,400
Пришвин,Зеленый шум,4170,400
Пришвин,Зеленый шум,6195,400
Пришвин,Зеленый шум,6913,400
Пришвин,Зеленый шум,10463,360
Пришвин,Зеленый шум,8329,400
Пришвин,Зеленый шум,532,400
Пришвин,Зеленый шум,8388,400
Пришвин,Зеленый шум,9493,400
Пришвин,Зеленый шум,4549,400
Пришвин,Зеленый шум,6910,400
Пришвин,Зеленый шум,1779,400
Пришвин,Зеленый шум,2608,400
Пришвин,Зеленый шум,3692,400
Пришвин,Зеленый шум,1934,400
Пришвин,Зеленый шум,5281,400
Пришвин,Зеленый шум,9676,400
Пришвин,Зеленый шум,5857,400
Пришвин,Зеленый шум,7437,400
Пришвин,Зеленый шум,5123,400
Пришвин,Зеленый шум,3161,400
Пришвин,Зеленый шум,1288,400
Пришвин,Зеленый шум,670,400
Пришвин,Зеленый шум,2754,400
Пришвин,Зеленый шум,10189,400
Пришвин,Зеленый шум,5997,400
Пришвин,Зеленый шум,7911,400
Пришвин,Зеленый шум,6218,400
Пришвин,Зеленый шум,4479,400
Пришвин,Зеленый шум,7143,400
Пришвин,Зеленый шум,2427,400
Пришвин,Зеленый шум,3584,400
Пришвин,Зеленый шум,8222,400
Пришвин,Зеленый шум,8464,400
Пришвин,Зеленый шум,9527,400
Пришвин,Зеленый шум,8216,400
Пришвин,Зеленый шум,8637,400
Пришвин,Зеленый шум,10463,360
Пришвин,Зеленый шум,8462,400
Пришвин,Зеленый шум,9322,400
Пришвин,Зеленый шум,2090,400
Пришвин,Зеленый шум,9433,400
Пришвин,Зеленый шум,58,400
Пришвин,Зеленый шум,6658,400
Пришвин,Зеленый шум,4994,400
Пришвин,Зеленый шум,477,400
Пришвин,Зеленый шум,4491,400
Пришвин,Зеленый шум,8352,400
Пришвин,Зеленый шум,5870,400
Пришвин,Зеленый шум,2209,400
Пришвин,Зеленый шум,1478,400
Пришвин,Зеленый шум,2677,400
Пришвин,Зеленый шум,8269,400
Пришвин,Зеленый шум,7562,400
Булгаков,Мастер и Маргарита,768,400
Булгаков,Мастер и Маргарита,101,400
Булгаков,Мастер и Маргарита,5580,400
Булгаков,Мастер и Маргарита,7583,400
Булгаков,Морфий,492,400
Булгаков,Белая гвардия,2895,400
Булгаков,Мастер и Маргарита,6632,400
Булгаков,Белая гвардия,4171,400
Булгаков,Мастер и Маргарита,2251,400
Булгаков,Белая гвардия,1128,400
Булгаков,Мастер и Маргарита,5182,400
Булгаков,Белая гвардия,3810,400
Булгаков,Мастер и Маргарита,5832,400
Булгаков,Мастер и Маргарита,736,400
Булгаков,Мастер и Маргарита,5640,400
Булгаков,Мастер и Маргарита,410,400
Булгаков,Мастер и Маргарита,4437,400
Булгаков,Мастер и Маргарита,4477,400
Булгаков,Мастер и Маргарита,565,400
Булгаков,Белая гвардия,1338,400
Булгаков,Морфий,336,400
Булгаков,Морфий,29,400
Булгаков,Белая гвардия,13,400
Булгаков,Мастер и Маргарита,3700,400
Булгаков,Мастер и Маргарита,7964,400
Булгаков,Мастер и Маргарита,853,400
Булгаков,Мастер и Маргарита,4686,400
Булгаков,Белая гвардия,3001,400
Булгаков,Мастер и Маргарита,5089,400
Булгаков,Белая гвардия,1671,400
Булгаков,Мастер и Маргарита,4495,400
Булгаков,Мастер и Маргарита,403,400
Булгаков,Белая гвардия,5242,400
Булгаков,Белая гвардия,4893,400
Булгаков,Белая гвардия,4082,400
Булгаков,Мастер и Маргарита,6996,400
Булгаков,Мастер и Маргарита,246,400
Булгаков,Мастер и Маргарита,2937,400
Булгаков,Мастер и Маргарита,6010,400
Булгаков,Мастер и Маргарита,2810,400
Булгаков,Мастер и Маргарита,5343,400
Булгаков,Белая гвардия,5844,400
Булгаков,Мастер и Маргарита,3225,400
Булгаков,Мастер и Маргарита,2577,400
Булгаков,Белая гвардия,4189,400
Булгаков,Морфий,367,400
Булгаков,Белая гвардия,1894,400
Булгаков,Белая гвардия,3247,400
Булгаков,Морфий,443,400
Булгаков,Белая гвардия,1808,400
Булгаков,Мастер и Маргарита,3163,400
Булгаков,Белая гвардия,2057,400
Булгаков,Мастер и Маргарита,720,400
Булгаков,Мастер и Маргарита,4881,400
Булгаков,Белая гвардия,1836,400
Булгаков,Мастер и Маргарита,5386,400
Булгаков,Белая гвардия,3453,400
Булгаков,Белая гвардия,408,400
Булгаков,Белая гвардия,2140,400
Булгаков,Белая гвардия,2372,400
Булгаков,Белая гвардия,1901,400
Булгаков,Морфий,379,400
Булгаков,Мастер и Маргарита,6461,400
Булгаков,Мастер и Маргарита,7202,400
Булгаков,Белая гвардия,1254,400
Булгаков,Белая гвардия,5822,400
Булгаков,Белая гвардия,5294,400
Булгаков,Белая гвардия,5965,318
Булгаков,Мастер и Маргарита,6967,400
Булгаков,Мастер и Маргарита,3009,400
Булгаков,Белая гвардия,3396,400
Булгаков,Мастер и Маргарита,2945,400
Булгаков,Мастер и Маргарита,405,400
Булгаков,Белая гвардия,307,400
Булгаков,Белая гвардия,4665,400
Булгаков,Белая гвардия,2434,400
Булгаков,Мастер и Маргарита,1519,400
Булгаков,Мастер и Маргарита,4064,400
Булгаков,Белая гвардия,594,400
Булгаков,Белая гвардия,4674,400
Булгаков,Белая гвардия,5134,400
Булгаков,Белая гвардия,31,400
Булгаков,Мастер и Маргарита,6053,400
Булгаков,Белая гвардия,5187,400
Булгаков,Морфий,161,400
Булгаков,Морфий,535,400
Булгаков,Мастер и Маргарита,2487,400
Булгаков,Мастер и Маргарита,8141,316
Булгаков,Белая гвардия,2364,400
Булгаков,Мастер и Маргарита,7895,400
Булгаков,Мастер и Маргарита,867,400
Булгаков,Мастер и Маргарита,6240,400
Булгаков,Мастер и Маргарита,3485,400
Булгаков,Мастер и Маргарита,1075,400
Булгаков,Морфий,340,400
Булгаков,Белая гвардия,2419,400
Булгаков,Морфий,508,400
Булгаков,Белая гвардия,3107,400
Булгаков,Мастер и Маргарита,7523,400
Булгаков,Мастер и Маргарита,5398,400
Булгаков,Белая гвардия,1946,400
Булгаков,Мастер и Маргарита,8072,385
Булгаков,Белая гвардия,5366,400
Булгаков,Белая гвардия,2634,400
Булгаков,Белая гвардия,3386,400
Булгаков,Мастер и Маргарита,3223,400
Булгаков,Белая гвардия,2504,400
Булгаков,Белая гвардия,3409,400
Булгаков,Мастер и Маргарита,6099,400
Булгаков,Мастер и Маргарита,4461,400
Булгаков,Белая гвардия,754,400
Булгаков,Белая гвардия,2921,400
Булгаков,Мастер и Маргарита,3829,400
Булгаков,Мастер и Маргарита,5850,400
Булгаков,Белая гвардия,2532,400
Булгаков,Мастер и Маргарита,1589,400
Булгаков,Мастер и Маргарита,405,400
Булгаков,Белая гвардия,4758,400
Булгаков,Белая гвардия,5209,400
Булгаков,Белая гвардия,1193,400
Булгаков,Белая гвардия,78,400
Булгаков,Мастер и Маргарита,2683,400
Булгаков,Белая гвардия,3622,400
Булгаков,Мастер и Маргарита,7886,400
Булгаков,Белая гвардия,2880,400
Булгаков,Белая гвардия,3847,400
Булгаков,Белая гвардия,4922,400
Булгаков,Мастер и Маргарита,4334,400
Булгаков,Белая гвардия,810,400
Булгаков,Мастер и Маргарита,1850,400
Булгаков,Белая гвардия,4514,400
Булгаков,Мастер и Маргарита,5710,400
Булгаков,Белая гвардия,1743,400
Булгаков,Белая гвардия,5092,400
Булгаков,Белая гвардия,5186,400
Булгаков,Мастер и Маргарита,6909,400
Булгаков,Мастер и Маргарита,1178,400
Булгаков,Мастер и Маргарита,4399,400
Булгаков,Белая гвардия,2516,400
Булгаков,Белая гвардия,2141,400
Булгаков,Мастер и Маргарита,6783,400
Булгаков,Мастер и Маргарита,4691,400
Булгаков,Белая гвардия,607,400
Булгаков,Белая гвардия,1525,400
Булгаков,Белая гвардия,2700,400
Булгаков,Мастер и Маргарита,5420,400
Булгаков,Мастер и Маргарита,2443,400
Булгаков,Мастер и Маргарита,6189,400
Булгаков,Мастер и Маргарита,7307,400
Булгаков,Мастер и Маргарита,7583,400
Булгаков,Белая гвардия,5286,400
Булгаков,Белая гвардия,4377,400
Булгаков,Мастер и Маргарита,7282,400
Булгаков,Мастер и Маргарита,1680,400
Булгаков,Мастер и Маргарита,4871,400
Булгаков,Белая гвардия,2099,400
Булгаков,Белая гвардия,4509,400
Булгаков,Мастер и Маргарита,3905,400
Булгаков,Белая гвардия,4815,400
Булгаков,Белая гвардия,704,400
Булгаков,Мастер и Маргарита,5677,400
Булгаков,Мастер и Маргарита,812,400
Булгаков,Белая гвардия,2460,400
Булгаков,Морфий,672,363
Булгаков,Мастер и Маргарита,983,400
Булгаков,Белая гвардия,816,400
Булгаков,Мастер и Маргарита,5921,400
Булгаков,Мастер и Маргарита,7732,400
Булгаков,Белая гвардия,5183,400
Булгаков,Мастер и Маргарита,7155,400
Булгаков,Мастер и Маргарита,2011,400
Булгаков,Морфий,378,400
Булгаков,Белая гвардия,5729,400
Булгаков,Мастер и Маргарита,7603,400
Булгаков,Мастер и Маргарита,4220,400
Булгаков,Мастер и Маргарита,5014,400
Булгаков,Белая гвардия,4619,400
Булгаков,Мастер и Маргарита,5282,400
Булгаков,Белая гвардия,3015,400
Булгаков,Морфий,254,400
Булгаков,Мастер и Маргарита,4308,400
Булгаков,Белая гвардия,5060,400
Булгаков,Мастер и Маргарита,5414,400
Булгаков,Мастер и Маргарита,3698,400
Булгаков,Мастер и Маргарита,7116,400
Булгаков,Белая гвардия,4385,400
Булгаков,Белая гвардия,4988,400
Булгаков,Мастер и Маргарита,798,400
Булгаков,Белая гвардия,4576,400
Булгаков,Мастер и Маргарита,6311,400
Булгаков,Мастер и Маргарита,6267,400
Булгаков,Мастер и Маргарита,236,400
Булгаков,Мастер и Маргарита,2134,400
Булгаков,Мастер и Маргарита,930,400
Булгаков,Белая гвардия,3033,400
Булгаков,Мастер и Маргарита,5874,400
Булгаков,Белая гвардия,603,400
Булгаков,Белая гвардия,5394,400
Булгаков,Белая гвардия,401,400
Булгаков,Белая гвардия,1393,400
Булгаков,Мастер и Маргарита,4581,400
Булгаков,Белая гвардия,5751,400
Булгаков,Белая гвардия,4504,400
Булгаков,Мастер и Маргарита,3489,400
Булгаков,Мастер и Маргарита,4629,400
Солженицын,В круге первом,4747,400
Солженицын,В круге первом,5801,400
Солженицын,В круге первом,6542,400
Солженицын,В круге первом,8625,400
Солженицын,Матренин двор,232,400
Солженицын,Один день Ивана Денисовича,2796,400
Солженицын,В круге первом,513,400
Солженицын,В круге первом,5790,400
Солженицын,В круге первом,4551,400
Солженицын,Один день Ивана Денисовича,1674,400
Солженицын,Один день Ивана Денисовича,524,400
Солженицын,В круге первом,1211,400
Солженицын,Один день Ивана Денисовича,1081,400
Солженицын,В круге первом,4022,400
Солженицын,В круге первом,2487,400
Солженицын,Один день Ивана Денисовича,543,400
Солженицын,В круге первом,3655,400
Солженицын,В круге первом,8192,400
Солженицын,В круге первом,3630,400
Солженицын,В круге первом,7898,400
Солженицын,В круге первом,3593,400
Солженицын,В круге первом,1969,400
Солженицын,В круге первом,8052,400
Солженицын,Один день Ивана Денисовича,2731,400
Солженицын,В круге первом,1410,400
Солженицын,Один день Ивана Денисовича,686,400
Солженицын,В круге первом,3898,400
Солженицын,Матренин двор,15,400
Солженицын,Один день Ивана Денисовича,1390,400
Солженицын,В круге первом,8715,400
Солженицын,Один день Ивана Денисовича,254,400
Солженицын,В круге первом,2130,400
Солженицын,Один день Ивана Денисовича,2833,400
Солженицын,В круге первом,2335,400
Солженицын,В круге первом,3449,400
Солженицын,В круге первом,92,400
Солженицын,Один день Ивана Денисовича,2486,400
Солженицын,В круге первом,1806,400
Солженицын,В круге первом,2050,400
Солженицын,В круге первом,2595,400
Солженицын,Один день Ивана Денисовича,1370,400
Солженицын,В круге первом,3292,400
Солженицын,В круге первом,6644,400
Солженицын,В круге первом,4095,400
Солженицын,В круге первом,9197,400
Солженицын,В круге первом,1590,400
Солженицын,Один день Ивана Денисовича,188,400
Солженицын,Один день Ивана Денисовича,2935,341
Солженицын,В круге первом,2219,400
Солженицын,В круге первом,4020,400
Солженицын,В круге первом,6355,400
Солженицын,Один день Ивана Денисовича,2502,400
Солженицын,В круге первом,137,400
Солженицын,Один день Ивана Денисовича,1217,400
Солженицын,В круге первом,8194,400
Солженицын,Матренин двор,318,400
Солженицын,В круге первом,1935,400
Солженицын,В круге первом,4977,400
Солженицын,Один день Ивана Денисовича,2157,400
Солженицын,Один день Ивана Денисовича,2593,400
Солженицын,В круге первом,5247,400
Солженицын,В круге первом,3101,400
Солженицын,Матренин двор,44,400
Солженицын,В круге первом,4445,400
Солженицын,Один день Ивана Денисовича,439,400
Солженицын,В круге первом,5587,400
Солженицын,В круге первом,3925,400
Солженицын,Один день Ивана Денисовича,848,400
Солженицын,В круге первом,7730,400
Солженицын,Один день Ивана Денисовича,187,400
Солженицын,Матренин двор,462,400
Солженицын,В круге первом,5643,400
Солженицын,В круге первом,1346,400
Солженицын,В круге первом,7227,400
Солженицын,Один день Ивана Денисовича,1637,400
Солженицын,В круге первом,4010,400
Солженицын,Один день Ивана Денисовича,157,400
Солженицын,В круге первом,1934,400
Солженицын,В круге первом,9261,391
Солженицын,Один день Ивана Денисовича,1468,400
Солженицын,В круге первом,8349,400
Солженицын,В круге первом,6776,400
Солженицын,Один день Ивана Денисовича,805,400
Солженицын,В круге первом,5771,400
Солженицын,Один день Ивана Денисовича,1471,400
Солженицын,В круге первом,1939,400
Солженицын,В круге первом,1182,400
Солженицын,В круге первом,887,400
Солженицын,В круге первом,4168,400
Солженицын,Один день Ивана Денисовича,2928,348
Солженицын,В круге первом,7160,400
Солженицын,В круге первом,5260,400
Солженицын,Один день Ивана Денисовича,1091,400
Солженицын,В круге первом,5301,400
Солженицын,В круге первом,4039,400
Солженицын,В круге первом,7478,400
