Author,Novel,Position,Length
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,3143,150
Joseph Conrad,Victory An Island Tale,7549,150
Joseph Conrad,The Shadow Line A Confession,761,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,6031,150
Joseph Conrad,Nostromo A Tale of the Seaboard,3320,150
Joseph Conrad,Victory An Island Tale,7972,150
Joseph Conrad,Victory An Island Tale,5366,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,5733,150
Joseph Conrad,Victory An Island Tale,1805,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,5121,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,815,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,3795,126
Joseph Conrad,Nostromo A Tale of the Seaboard,1445,150
Joseph Conrad,Victory An Island Tale,6245,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,3858,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,4856,150
Joseph Conrad,The Shadow Line A Confession,434,150
Joseph Conrad,Victory An Island Tale,2739,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,5108,150
Joseph Conrad,Nostromo A Tale of the Seaboard,2504,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,2643,150
Joseph Conrad,Victory An Island Tale,1040,150
Joseph Conrad,Nostromo A Tale of the Seaboard,7595,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,6374,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,1762,150
Joseph Conrad,Victory An Island Tale,318,150
Joseph Conrad,Victory An Island Tale,2704,150
Joseph Conrad,The Shadow Line A Confession,1939,150
Joseph Conrad,Victory An Island Tale,3043,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,1272,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,4996,150
Joseph Conrad,Victory An Island Tale,8022,150
Joseph Conrad,Nostromo A Tale of the Seaboard,5915,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,2531,150
Joseph Conrad,Nostromo A Tale of the Seaboard,7355,150
Joseph Conrad,Victory An Island Tale,3163,150
Joseph Conrad,Victory An Island Tale,6897,150
Joseph Conrad,Victory An Island Tale,4255,150
Joseph Conrad,Victory An Island Tale,8224,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,1534,150
Joseph Conrad,Nostromo A Tale of the Seaboard,2483,150
Joseph Conrad,Nostromo A Tale of the Seaboard,6564,150
Joseph Conrad,Victory An Island Tale,7479,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,5885,150
Joseph Conrad,Victory An Island Tale,1970,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,3284,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,196,150
Joseph Conrad,Nostromo A Tale of the Seaboard,3519,150
Joseph Conrad,Typhoon,1547,150
Joseph Conrad,Nostromo A Tale of the Seaboard,7688,150
Joseph Conrad,Nostromo A Tale of the Seaboard,1709,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,6629,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,18,150
Joseph Conrad,Victory An Island Tale,245,150
Joseph Conrad,Nostromo A Tale of the Seaboard,1955,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,321,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,3520,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,5236,150
Joseph Conrad,Victory An Island Tale,6260,150
Joseph Conrad,Victory An Island Tale,7820,150
Joseph Conrad,Victory An Island Tale,7085,150
Joseph Conrad,Typhoon,1662,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,2578,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,1245,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,3298,150
Joseph Conrad,The Shadow Line A Confession,1490,150
Joseph Conrad,Victory An Island Tale,466,150
Joseph Conrad,Victory An Island Tale,3255,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,296,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,6992,150
Joseph Conrad,Nostromo A Tale of the Seaboard,5214,150
Joseph Conrad,Nostromo A Tale of the Seaboard,4946,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,2590,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,5179,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,5724,150
Joseph Conrad,Victory An Island Tale,4300,150
Joseph Conrad,The Shadow Line A Confession,1197,150
Joseph Conrad,Victory An Island Tale,6118,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,2562,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,2902,150
Joseph Conrad,The Shadow Line A Confession,2094,150
Joseph Conrad,Victory An Island Tale,848,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,1250,150
Joseph Conrad,The Shadow Line A Confession,2533,150
Joseph Conrad,Nostromo A Tale of the Seaboard,2857,150
Joseph Conrad,Victory An Island Tale,1544,150
Joseph Conrad,Victory An Island Tale,5352,150
Joseph Conrad,The Nigger Of The Narcissus A Tale Of The Forecastle,1249,150
Joseph Conrad,Nostromo A Tale of the Seaboard,6519,150
Joseph Conrad,Nostromo A Tale of the Seaboard,8879,150
Joseph Conrad,Victory An Island Tale,5861,150
Joseph Conrad,Nostromo A Tale of the Seaboard,8177,150
Joseph Conrad,Victory An Island Tale,3804,150
Joseph Conrad,Nostromo A Tale of the Seaboard,2988,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,2008,150
Joseph Conrad,Nostromo A Tale of the Seaboard,5855,150
Joseph Conrad,Nostromo A Tale of the Seaboard,6674,150
Joseph Conrad,Victory An Island Tale,5029,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,3332,150
Joseph Conrad,Nostromo A Tale of the Seaboard,5962,150
Joseph Conrad,Typhoon,23,150
Joseph Conrad,Victory An Island Tale,6384,150
Joseph Conrad,The Shadow Line A Confession,2630,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,6793,150
Joseph Conrad,Victory An Island Tale,5858,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,3901,150
Joseph Conrad,Nostromo A Tale of the Seaboard,3140,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,3426,150
Joseph Conrad,The Arrow of Gold A Story Between Two Notes,2648,150
Joseph Conrad,Victory An Island Tale,1473,150
Joseph Conrad,The Shadow Line A Confession,507,150
Joseph Conrad,Typhoon,347,150
Joseph Conrad,Nostromo A Tale of the Seaboard,4933,150
Joseph Conrad,Nostromo A Tale of the Seaboard,1804,150
Agatha Christie,And Then There Were None,57,150
Agatha Christie,The Mysterious Affair at Styles,737,150
Agatha Christie,And Then There Were None,3368,150
Agatha Christie,The Murder on the Links,1867,150
Agatha Christie,The Murder on the Links,620,150
Agatha Christie,The Murder on the Links,5865,150
Agatha Christie,And Then There Were None,4040,150
Agatha Christie,The Mysterious Affair at Styles,3222,150
Agatha Christie,The Mysterious Affair at Styles,579,150
Agatha Christie,The Mysterious Affair at Styles,89,150
Agatha Christie,The Murder on the Links,5007,150
Agatha Christie,The Murder on the Links,768,150
Agatha Christie,And Then There Were None,2241,150
Agatha Christie,And Then There Were None,2864,150
Agatha Christie,The Murder on the Links,46,150
Agatha Christie,The Murder on the Links,5773,150
Agatha Christie,And Then There Were None,3630,150
Agatha Christie,The Murder on the Links,4398,150
Agatha Christie,The Mysterious Affair at Styles,2483,150
Agatha Christie,The Mysterious Affair at Styles,4586,150
Agatha Christie,And Then There Were None,1193,150
Agatha Christie,The Mysterious Affair at Styles,2486,150
Agatha Christie,And Then There Were None,5062,150
Agatha Christie,The Murder on the Links,1778,150
Agatha Christie,The Mysterious Affair at Styles,1869,150
Agatha Christie,And Then There Were None,3605,150
Agatha Christie,The Mysterious Affair at Styles,2712,150
Agatha Christie,The Murder on the Links,2719,150
Agatha Christie,The Mysterious Affair at Styles,2346,150
Agatha Christie,And Then There Were None,1668,150
Agatha Christie,The Murder on the Links,146,150
Agatha Christie,And Then There Were None,603,150
Agatha Christie,The Mysterious Affair at Styles,3993,150
Agatha Christie,The Murder on the Links,157,150
Agatha Christie,And Then There Were None,1763,150
Agatha Christie,And Then There Were None,3266,150
Agatha Christie,The Murder on the Links,4532,150
Agatha Christie,The Murder on the Links,3988,150
Agatha Christie,The Murder on the Links,3023,150
Agatha Christie,And Then There Were None,5831,150
Agatha Christie,And Then There Were None,555,150
Agatha Christie,And Then There Were None,4363,150
Agatha Christie,The Mysterious Affair at Styles,4734,150
Agatha Christie,The Mysterious Affair at Styles,741,150
Agatha Christie,The Murder on the Links,4413,150
Agatha Christie,And Then There Were None,311,150
Agatha Christie,And Then There Were None,423,150
Agatha Christie,And Then There Were None,2352,150
Agatha Christie,The Mysterious Affair at Styles,1778,150
Agatha Christie,The Murder on the Links,1411,150
Agatha Christie,The Mysterious Affair at Styles,3083,150
Agatha Christie,The Mysterious Affair at Styles,2458,150
Agatha Christie,And Then There Were None,3698,150
Agatha Christie,The Mysterious Affair at Styles,2053,150
Agatha Christie,The Murder on the Links,3053,150
Agatha Christie,The Murder on the Links,3001,150
Agatha Christie,The Murder on the Links,3182,150
Agatha Christie,The Mysterious Affair at Styles,726,150
Agatha Christie,The Murder on the Links,5509,150
Agatha Christie,The Mysterious Affair at Styles,5164,150
Agatha Christie,The Murder on the Links,4421,150
Agatha Christie,The Murder on the Links,1137,150
Agatha Christie,The Mysterious Affair at Styles,620,150
Agatha Christie,The Murder on the Links,2100,150
Agatha Christie,And Then There Were None,4445,150
Agatha Christie,The Mysterious Affair at Styles,598,150
Agatha Christie,The Murder on the Links,1890,150
Agatha Christie,And Then There Were None,5930,119
Agatha Christie,The Murder on the Links,1479,150
Agatha Christie,The Murder on the Links,2791,150
Agatha Christie,And Then There Were None,5025,150
Agatha Christie,The Mysterious Affair at Styles,2264,150
Agatha Christie,And Then There Were None,1230,150
Agatha Christie,And Then There Were None,4032,150
Agatha Christie,The Mysterious Affair at Styles,4275,150
Agatha Christie,And Then There Were None,4082,150
Agatha Christie,The Murder on the Links,35,150
Agatha Christie,The Mysterious Affair at Styles,148,150
Agatha Christie,The Murder on the Links,4119,150
Agatha Christie,The Murder on the Links,1246,150
Agatha Christie,The Murder on the Links,4886,150
Agatha Christie,The Mysterious Affair at Styles,1334,150
Agatha Christie,The Murder on the Links,4844,150
Agatha Christie,The Murder on the Links,2985,150
Agatha Christie,And Then There Were None,5759,150
Agatha Christie,The Murder on the Links,4252,150
Agatha Christie,The Murder on the Links,3640,150
Agatha Christie,The Murder on the Links,5664,150
Agatha Christie,The Murder on the Links,3328,150
Agatha Christie,The Murder on the Links,1428,150
Agatha Christie,And Then There Were None,4696,150
Agatha Christie,And Then There Were None,5024,150
Agatha Christie,The Murder on the Links,405,150
Agatha Christie,The Murder on the Links,4536,150
Agatha Christie,The Mysterious Affair at Styles,3948,150
Agatha Christie,And Then There Were None,2099,150
Agatha Christie,The Mysterious Affair at Styles,1166,150
Agatha Christie,And Then There Were None,3562,150
Agatha Christie,And Then There Were None,1933,150
Agatha Christie,The Mysterious Affair at Styles,2638,150
Agatha Christie,And Then There Were None,2912,150
Agatha Christie,And Then There Were None,4918,150
Agatha Christie,And Then There Were None,4296,150
Agatha Christie,The Mysterious Affair at Styles,1233,150
Agatha Christie,The Mysterious Affair at Styles,302,150
Agatha Christie,The Mysterious Affair at Styles,136,150
Agatha Christie,And Then There Were None,4693,150
Agatha Christie,The Murder on the Links,343,150
Agatha Christie,And Then There Were None,5380,150
Agatha Christie,The Murder on the Links,1425,150
Agatha Christie,And Then There Were None,683,150
Agatha Christie,The Mysterious Affair at Styles,4713,150
Agatha Christie,The Mysterious Affair at Styles,4938,150
Agatha Christie,The Murder on the Links,869,150
Agatha Christie,And Then There Were None,466,150
Agatha Christie,And Then There Were None,3250,150
Agatha Christie,The Murder on the Links,5337,150
Agatha Christie,The Murder on the Links,5586,150
Agatha Christie,The Murder on the Links,5350,150
Agatha Christie,The Mysterious Affair at Styles,354,150
Agatha Christie,The Mysterious Affair at Styles,750,150
Agatha Christie,The Mysterious Affair at Styles,2455,150
Agatha Christie,The Murder on the Links,861,150
Agatha Christie,The Mysterious Affair at Styles,3087,150
Agatha Christie,And Then There Were None,3946,150
Agatha Christie,The Murder on the Links,5568,150
Agatha Christie,And Then There Were None,4462,150
Agatha Christie,The Mysterious Affair at Styles,1153,150
Agatha Christie,The Mysterious Affair at Styles,542,150
Agatha Christie,The Murder on the Links,3024,150
Agatha Christie,And Then There Were None,1442,150
Agatha Christie,And Then There Were None,1514,150
Agatha Christie,The Murder on the Links,3463,150
Agatha Christie,And Then There Were None,1196,150
Agatha Christie,The Mysterious Affair at Styles,2296,150
Agatha Christie,And Then There Were None,5469,150
Agatha Christie,The Mysterious Affair at Styles,1879,150
Agatha Christie,The Mysterious Affair at Styles,1884,150
Agatha Christie,The Mysterious Affair at Styles,2185,150
Agatha Christie,The Mysterious Affair at Styles,89,150
Agatha Christie,And Then There Were None,3664,150
Agatha Christie,The Murder on the Links,4735,150
Agatha Christie,And Then There Were None,5516,150
Agatha Christie,And Then There Were None,5844,150
Agatha Christie,And Then There Were None,189,150
Agatha Christie,The Murder on the Links,1244,150
Agatha Christie,And Then There Were None,898,150
Agatha Christie,The Murder on the Links,5117,150
Agatha Christie,The Murder on the Links,274,150
Agatha Christie,And Then There Were None,189,150
Agatha Christie,The Mysterious Affair at Styles,3431,150
Agatha Christie,The Murder on the Links,247,150
Agatha Christie,And Then There Were None,725,150
Agatha Christie,The Murder on the Links,143,150
Agatha Christie,And Then There Were None,5049,150
Agatha Christie,The Mysterious Affair at Styles,1337,150
Agatha Christie,The Murder on the Links,2252,150
Agatha Christie,And Then There Were None,3453,150
Agatha Christie,The Mysterious Affair at Styles,2421,150
Agatha Christie,The Mysterious Affair at Styles,3840,150
Agatha Christie,The Murder on the Links,273,150
Agatha Christie,The Mysterious Affair at Styles,3574,150
Agatha Christie,The Mysterious Affair at Styles,1213,150
Agatha Christie,And Then There Were None,41,150
Agatha Christie,The Mysterious Affair at Styles,3466,150
Agatha Christie,And Then There Were None,2073,150
Agatha Christie,The Mysterious Affair at Styles,1617,150
Mary Shelley,The Last Man,4009,150
Mary Shelley,The Last Man,6078,150
Mary Shelley,The Last Man,1426,150
Mary Shelley,Mathilda,349,150
Mary Shelley,The Last Man,2977,150
Mary Shelley,The Last Man,1270,150
Mary Shelley,Frankenstein,2740,150
Mary Shelley,The Last Man,3600,150
Mary Shelley,Frankenstein,1670,150
Mary Shelley,Mathilda,318,150
Mary Shelley,Frankenstein,2336,150
Mary Shelley,The Last Man,1790,150
Mary Shelley,Frankenstein,2983,150
Mary Shelley,Frankenstein,3061,150
Mary Shelley,The Last Man,2372,150
Mary Shelley,Mathilda,581,150
Mary Shelley,Frankenstein,108,150
Mary Shelley,The Last Man,6074,150
Mary Shelley,Frankenstein,463,150
Mary Shelley,The Last Man,5176,150
Mary Shelley,The Last Man,6744,150
Mary Shelley,The Last Man,1627,150
Mary Shelley,The Last Man,2866,150
Mary Shelley,The Last Man,4858,150
Mary Shelley,The Last Man,4090,150
Mary Shelley,The Last Man,3009,150
Mary Shelley,The Last Man,928,150
Mary Shelley,The Last Man,4400,150
Mary Shelley,The Last Man,6113,150
Mary Shelley,Frankenstein,536,150
Mary Shelley,The Last Man,4960,150
Mary Shelley,Mathilda,651,150
Mary Shelley,Mathilda,425,150
Mary Shelley,Frankenstein,3367,137
Mary Shelley,The Last Man,1834,150
Mary Shelley,The Last Man,768,150
Mary Shelley,The Last Man,2360,150
Mary Shelley,The Last Man,6476,150
Mary Shelley,The Last Man,1583,150
Mary Shelley,The Last Man,237,150
Mary Shelley,The Last Man,1969,150
Mary Shelley,The Last Man,1040,150
Mary Shelley,The Last Man,29,150
Mary Shelley,Frankenstein,3383,121
Mary Shelley,The Last Man,4780,150
Mary Shelley,The Last Man,1494,150
Mary Shelley,Mathilda,658,150
Mary Shelley,Mathilda,473,150
Mary Shelley,The Last Man,217,150
Mary Shelley,Mathilda,420,150
Mary Shelley,Frankenstein,231,150
Mary Shelley,The Last Man,3078,150
Mary Shelley,The Last Man,3866,150
Mary Shelley,Frankenstein,1249,150
Mary Shelley,The Last Man,2808,150
Mary Shelley,The Last Man,3968,150
Mary Shelley,Frankenstein,3071,150
Mary Shelley,The Last Man,854,150
Mary Shelley,The Last Man,1389,150
Mary Shelley,Frankenstein,391,150
Mary Shelley,Frankenstein,2565,150
Mary Shelley,Mathilda,750,150
Mary Shelley,The Last Man,4528,150
Mary Shelley,Frankenstein,508,150
Mary Shelley,The Last Man,5314,150
Mary Shelley,The Last Man,5036,150
Mary Shelley,The Last Man,1739,150
Mary Shelley,The Last Man,42,150
Mary Shelley,The Last Man,1157,150
Mary Shelley,The Last Man,442,150
Mary Shelley,Frankenstein,1320,150
Mary Shelley,Frankenstein,3262,150
Mary Shelley,Frankenstein,2344,150
Mary Shelley,The Last Man,71,150
Mary Shelley,Frankenstein,2245,150
Mary Shelley,Mathilda,569,150
Mary Shelley,Mathilda,293,150
Mary Shelley,The Last Man,4677,150
Mary Shelley,The Last Man,2372,150
Mary Shelley,Mathilda,1022,150
Mary Shelley,The Last Man,1828,150
Mary Shelley,The Last Man,4187,150
Mary Shelley,Frankenstein,197,150
Mary Shelley,Frankenstein,485,150
Mary Shelley,The Last Man,51,150
Mary Shelley,Mathilda,823,150
Mary Shelley,The Last Man,1497,150
Mary Shelley,The Last Man,1365,150
Mary Shelley,The Last Man,6838,150
Mary Shelley,The Last Man,4966,150
Mary Shelley,The Last Man,6638,150
Mary Shelley,The Last Man,5144,150
Mary Shelley,Frankenstein,3060,150
Mary Shelley,The Last Man,6201,150
Mary Shelley,Frankenstein,2801,150
Mary Shelley,Frankenstein,2937,150
Mary Shelley,Frankenstein,2776,150
Mary Shelley,The Last Man,5439,150
Mary Shelley,Frankenstein,1605,150
Mary Shelley,The Last Man,4376,150
Mary Shelley,The Last Man,1851,150
Mary Shelley,Frankenstein,2964,150
Mary Shelley,Frankenstein,2563,150
Mary Shelley,The Last Man,5244,150
Mary Shelley,The Last Man,1457,150
Mary Shelley,The Last Man,2747,150
Mary Shelley,The Last Man,5408,150
Mary Shelley,The Last Man,3154,150
Mary Shelley,Frankenstein,695,150
Mary Shelley,The Last Man,4478,150
Mary Shelley,Mathilda,473,150
Mary Shelley,The Last Man,825,150
Mary Shelley,The Last Man,6687,150
Mary Shelley,The Last Man,4400,150
Mary Shelley,The Last Man,2188,150
Mary Shelley,The Last Man,2613,150
Mary Shelley,The Last Man,233,150
Mary Shelley,Mathilda,1044,150
Mary Shelley,The Last Man,3435,150
Mary Shelley,The Last Man,6725,150
Mary Shelley,Frankenstein,3000,150
Mary Shelley,Mathilda,1187,150
Mary Shelley,The Last Man,5758,150
Mary Shelley,The Last Man,3707,150
Mary Shelley,The Last Man,3522,150
Mary Shelley,The Last Man,5223,150
Mary Shelley,The Last Man,1829,150
Mary Shelley,The Last Man,5177,150
Mary Shelley,Frankenstein,2361,150
Mary Shelley,The Last Man,3188,150
Mary Shelley,The Last Man,237,150
Mary Shelley,Frankenstein,2018,150
Mary Shelley,The Last Man,3683,150
Mary Shelley,The Last Man,1483,150
Mary Shelley,Frankenstein,767,150
Mary Shelley,The Last Man,6853,150
Mary Shelley,Frankenstein,1271,150
Mary Shelley,The Last Man,1742,150
Mary Shelley,Frankenstein,1003,150
Mary Shelley,Mathilda,726,150
Mary Shelley,Frankenstein,1339,150
Mary Shelley,The Last Man,6959,150
Mary Shelley,The Last Man,3720,150
Mary Shelley,The Last Man,4096,150
Mary Shelley,Mathilda,154,150
Mary Shelley,The Last Man,5475,150
Mary Shelley,The Last Man,3611,150
Mary Shelley,The Last Man,821,150
Mary Shelley,Mathilda,1153,150
Mary Shelley,Frankenstein,2984,150
Mary Shelley,The Last Man,5084,150
Mary Shelley,The Last Man,1473,150
Mary Shelley,The Last Man,377,150
Mary Shelley,The Last Man,2939,150
Mary Shelley,Mathilda,195,150
Mary Shelley,Frankenstein,3124,150
Mary Shelley,The Last Man,4156,150
Mary Shelley,The Last Man,440,150
Mary Shelley,Frankenstein,2441,150
Mary Shelley,The Last Man,1148,150
Mary Shelley,The Last Man,908,150
Mary Shelley,Frankenstein,622,150
Mary Shelley,The Last Man,624,150
Mary Shelley,The Last Man,3043,150
Mary Shelley,The Last Man,1054,150
Mary Shelley,Frankenstein,2983,150
Mary Shelley,The Last Man,2695,150
Mary Shelley,The Last Man,5267,150
Mary Shelley,The Last Man,949,150
Mary Shelley,The Last Man,2329,150
Mary Shelley,The Last Man,4467,150
Mary Shelley,The Last Man,2186,150
Mary Shelley,The Last Man,245,150
Mary Shelley,The Last Man,4181,150
Mary Shelley,Frankenstein,3389,115
Mary Shelley,Frankenstein,1654,150
Mary Shelley,Frankenstein,26,150
Mary Shelley,The Last Man,5243,150
Mary Shelley,The Last Man,5304,150
Mary Shelley,Frankenstein,1836,150
Mary Shelley,Mathilda,509,150
Mary Shelley,The Last Man,5479,150
Mary Shelley,The Last Man,3526,150
Mary Shelley,The Last Man,6800,150
Mary Shelley,Frankenstein,162,150
Mary Shelley,Mathilda,1209,150
Mary Shelley,Frankenstein,1470,150
Mary Shelley,The Last Man,1225,150
Elizabeth Gaskell,North and South,1778,150
Elizabeth Gaskell,Ruth,3659,150
Elizabeth Gaskell,Ruth,2164,150
Elizabeth Gaskell,Ruth,1993,150
Elizabeth Gaskell,Mary Barton,3602,150
Elizabeth Gaskell,North and South,2152,150
Elizabeth Gaskell,North and South,6410,150
Elizabeth Gaskell,Mary Barton,1463,150
Elizabeth Gaskell,North and South,8466,150
Elizabeth Gaskell,North and South,8893,150
Elizabeth Gaskell,North and South,9134,150
Elizabeth Gaskell,Mary Barton,4997,150
Elizabeth Gaskell,Ruth,704,150
Elizabeth Gaskell,North and South,7733,150
Elizabeth Gaskell,Mary Barton,5553,150
Elizabeth Gaskell,Ruth,4878,150
Elizabeth Gaskell,Ruth,2072,150
Elizabeth Gaskell,North and South,9807,150
Elizabeth Gaskell,North and South,7902,150
Elizabeth Gaskell,North and South,3150,150
Elizabeth Gaskell,Ruth,782,150
Elizabeth Gaskell,Mary Barton,2340,150
Elizabeth Gaskell,Mary Barton,7915,150
Elizabeth Gaskell,North and South,1537,150
Elizabeth Gaskell,Mary Barton,8012,150
Elizabeth Gaskell,Mary Barton,7949,150
Elizabeth Gaskell,North and South,4523,150
Elizabeth Gaskell,Ruth,7391,150
Elizabeth Gaskell,North and South,7536,150
Elizabeth Gaskell,Ruth,1861,150
Elizabeth Gaskell,North and South,2392,150
Elizabeth Gaskell,Ruth,5453,150
Elizabeth Gaskell,North and South,9753,150
Elizabeth Gaskell,Ruth,6626,150
Elizabeth Gaskell,North and South,9666,150
Elizabeth Gaskell,Ruth,6009,150
Elizabeth Gaskell,Mary Barton,7755,150
Elizabeth Gaskell,North and South,6623,150
Elizabeth Gaskell,North and South,1487,150
Elizabeth Gaskell,Ruth,6196,150
Elizabeth Gaskell,Ruth,3341,150
Elizabeth Gaskell,Ruth,2052,150
Elizabeth Gaskell,Mary Barton,7850,150
Elizabeth Gaskell,Mary Barton,6590,150
Elizabeth Gaskell,North and South,5739,150
Elizabeth Gaskell,North and South,8956,150
Elizabeth Gaskell,North and South,7186,150
Elizabeth Gaskell,North and South,3405,150
Elizabeth Gaskell,Ruth,941,150
Elizabeth Gaskell,Ruth,452,150
Elizabeth Gaskell,Ruth,2664,150
Elizabeth Gaskell,Mary Barton,375,150
Elizabeth Gaskell,Mary Barton,1600,150
Elizabeth Gaskell,Mary Barton,4778,150
Elizabeth Gaskell,Mary Barton,2062,150
Elizabeth Gaskell,Mary Barton,8183,150
Elizabeth Gaskell,Ruth,1045,150
Elizabeth Gaskell,Mary Barton,6970,150
Elizabeth Gaskell,Ruth,4519,150
Elizabeth Gaskell,Mary Barton,299,150
Elizabeth Gaskell,North and South,4018,150
Elizabeth Gaskell,Mary Barton,6854,150
Elizabeth Gaskell,North and South,8699,150
Elizabeth Gaskell,North and South,2793,150
Elizabeth Gaskell,Ruth,5433,150
Elizabeth Gaskell,North and South,8120,150
Elizabeth Gaskell,North and South,7552,150
Elizabeth Gaskell,North and South,9814,150
Elizabeth Gaskell,Ruth,160,150
Elizabeth Gaskell,North and South,1715,150
