Author,Novel,Position,Length
George Eliot,The Mill on the Floss,3836,400
George Eliot,"Felix Holt, the Radical",846,400
George Eliot,Adam Bede,2278,400
George Eliot,Adam Bede,4804,400
George Eliot,The Mill on the Floss,4375,400
George Eliot,The Mill on the Floss,7353,400
George Eliot,"Felix Holt, the Radical",4468,400
George Eliot,The Mill on the Floss,4006,400
George Eliot,"Felix Holt, the Radical",3101,400
George Eliot,"Felix Holt, the Radical",927,400
George Eliot,Adam Bede,4054,400
George Eliot,The Mill on the Floss,4136,400
George Eliot,"Felix Holt, the Radical",5927,400
George Eliot,Adam Bede,3304,400
George Eliot,Adam Bede,7385,400
George Eliot,Adam Bede,1060,400
George Eliot,"Felix Holt, the Radical",5224,400
George Eliot,Adam Bede,7550,400
George Eliot,Adam Bede,4037,400
George Eliot,"Felix Holt, the Radical",2456,400
George Eliot,"Felix Holt, the Radical",4786,400
George Eliot,Adam Bede,837,400
George Eliot,The Mill on the Floss,7337,400
George Eliot,The Mill on the Floss,2611,400
George Eliot,The Mill on the Floss,7660,400
George Eliot,Adam Bede,5272,400
George Eliot,The Mill on the Floss,3079,400
George Eliot,Adam Bede,8021,400
George Eliot,The Mill on the Floss,5616,400
George Eliot,The Mill on the Floss,767,400
George Eliot,Adam Bede,5622,400
George Eliot,Adam Bede,2379,400
George Eliot,Adam Bede,3843,400
George Eliot,The Mill on the Floss,4421,400
George Eliot,"Felix Holt, the Radical",2322,400
George Eliot,The Mill on the Floss,3790,400
George Eliot,Adam Bede,386,400
George Eliot,Adam Bede,1760,400
George Eliot,The Mill on the Floss,7616,400
George Eliot,Adam Bede,6492,400
George Eliot,Adam Bede,6807,400
George Eliot,The Mill on the Floss,3103,400
George Eliot,Adam Bede,6149,400
George Eliot,Adam Bede,4139,400
George Eliot,"Felix Holt, the Radical",6550,400
George Eliot,The Mill on the Floss,7182,400
George Eliot,The Mill on the Floss,836,400
George Eliot,The Mill on the Floss,8202,400
George Eliot,The Mill on the Floss,2032,400
George Eliot,The Mill on the Floss,6055,400
George Eliot,Adam Bede,2319,400
George Eliot,Adam Bede,6036,400
George Eliot,The Mill on the Floss,1867,400
George Eliot,Adam Bede,4717,400
George Eliot,Adam Bede,4833,400
George Eliot,The Mill on the Floss,7888,400
George Eliot,"Felix Holt, the Radical",1209,400
George Eliot,"Felix Holt, the Radical",6994,400
George Eliot,Adam Bede,3829,400
George Eliot,Adam Bede,3361,400
George Eliot,Adam Bede,8142,400
George Eliot,The Mill on the Floss,353,400
George Eliot,The Mill on the Floss,5535,400
George Eliot,Adam Bede,8135,400
George Eliot,The Mill on the Floss,7660,400
George Eliot,"Felix Holt, the Radical",3365,400
George Eliot,"Felix Holt, the Radical",2837,400
George Eliot,"Felix Holt, the Radical",3302,400
George Eliot,The Mill on the Floss,5598,400
George Eliot,"Felix Holt, the Radical",1443,400
George Eliot,The Mill on the Floss,4380,400
George Eliot,Adam Bede,6885,400
George Eliot,The Mill on the Floss,1756,400
George Eliot,"Felix Holt, the Radical",1161,400
George Eliot,The Mill on the Floss,2670,400
George Eliot,Adam Bede,7281,400
George Eliot,"Felix Holt, the Radical",27,400
George Eliot,"Felix Holt, the Radical",5138,400
George Eliot,Adam Bede,1613,400
George Eliot,Adam Bede,3168,400
George Eliot,"Felix Holt, the Radical",195,400
George Eliot,The Mill on the Floss,1247,400
George Eliot,"Felix Holt, the Radical",5210,400
George Eliot,The Mill on the Floss,1673,400
George Eliot,Adam Bede,3101,400
George Eliot,Adam Bede,5736,400
George Eliot,Adam Bede,5132,400
George Eliot,The Mill on the Floss,3879,400
George Eliot,Adam Bede,2562,400
George Eliot,"Felix Holt, the Radical",5541,400
George Eliot,"Felix Holt, the Radical",5941,400
George Eliot,The Mill on the Floss,6802,400
George Eliot,The Mill on the Floss,4319,400
George Eliot,Adam Bede,5730,400
George Eliot,Adam Bede,3336,400
George Eliot,The Mill on the Floss,8382,400
George Eliot,The Mill on the Floss,7936,400
George Eliot,The Mill on the Floss,2708,400
George Eliot,Adam Bede,1305,400
George Eliot,"Felix Holt, the Radical",3321,400
George Eliot,"Felix Holt, the Radical",7298,400
George Eliot,The Mill on the Floss,2841,400
George Eliot,Adam Bede,2376,400
George Eliot,Adam Bede,5351,400
George Eliot,The Mill on the Floss,2729,400
George Eliot,Adam Bede,3830,400
George Eliot,"Felix Holt, the Radical",5232,400
George Eliot,The Mill on the Floss,5649,400
George Eliot,Adam Bede,931,400
George Eliot,The Mill on the Floss,6482,400
George Eliot,"Felix Holt, the Radical",4529,400
John Galsworthy,The Forsyte Saga,10420,400
John Galsworthy,The Forsyte Saga,5769,400
John Galsworthy,The Forsyte Saga,15369,400
John Galsworthy,The Island Pharisees,172,400
John Galsworthy,The Forsyte Saga,6718,400
John Galsworthy,The Island Pharisees,3465,400
John Galsworthy,Justice,2055,400
John Galsworthy,The Forsyte Saga,4659,400
John Galsworthy,Justice,2129,400
John Galsworthy,The Forsyte Saga,9063,400
John Galsworthy,The Forsyte Saga,10016,400
John Galsworthy,The Forsyte Saga,19290,400
John Galsworthy,The Forsyte Saga,2370,400
John Galsworthy,The Forsyte Saga,8136,400
John Galsworthy,The Forsyte Saga,15665,400
John Galsworthy,The Forsyte Saga,6482,400
John Galsworthy,The Forsyte Saga,5637,400
John Galsworthy,The Island Pharisees,3971,400
John Galsworthy,Justice,1326,400
John Galsworthy,The Forsyte Saga,20283,400
John Galsworthy,The Forsyte Saga,11382,400
John Galsworthy,The Island Pharisees,3591,400
John Galsworthy,The Forsyte Saga,14801,400
John Galsworthy,The Forsyte Saga,14899,400
John Galsworthy,The Forsyte Saga,19842,400
John Galsworthy,The Island Pharisees,1741,400
John Galsworthy,The Forsyte Saga,10029,400
John Galsworthy,The Forsyte Saga,18832,400
John Galsworthy,The Forsyte Saga,5441,400
John Galsworthy,The Forsyte Saga,20449,400
John Galsworthy,The Island Pharisees,3071,400
John Galsworthy,The Forsyte Saga,19113,400
John Galsworthy,Justice,821,400
John Galsworthy,The Forsyte Saga,20620,400
John Galsworthy,The Forsyte Saga,20770,400
John Galsworthy,The Forsyte Saga,5961,400
John Galsworthy,The Forsyte Saga,5238,400
John Galsworthy,The Island Pharisees,1022,400
John Galsworthy,The Forsyte Saga,744,400
John Galsworthy,The Forsyte Saga,12096,400
John Galsworthy,The Forsyte Saga,14512,400
John Galsworthy,The Forsyte Saga,16379,400
John Galsworthy,The Forsyte Saga,6975,400
John Galsworthy,The Forsyte Saga,11605,400
John Galsworthy,The Forsyte Saga,7020,400
John Galsworthy,The Forsyte Saga,1337,400
John Galsworthy,Justice,1346,400
John Galsworthy,Justice,277,400
John Galsworthy,The Forsyte Saga,18063,400
John Galsworthy,The Island Pharisees,424,400
John Galsworthy,The Forsyte Saga,19205,400
John Galsworthy,The Forsyte Saga,2274,400
John Galsworthy,The Island Pharisees,3126,400
John Galsworthy,The Forsyte Saga,20785,400
John Galsworthy,The Forsyte Saga,5710,400
John Galsworthy,The Forsyte Saga,5249,400
John Galsworthy,The Forsyte Saga,19901,400
John Galsworthy,Justice,2017,400
John Galsworthy,Justice,1576,400
John Galsworthy,Justice,1630,400
John Galsworthy,Justice,44,400
John Galsworthy,The Forsyte Saga,20440,400
John Galsworthy,The Forsyte Saga,15231,400
John Galsworthy,The Island Pharisees,1113,400
John Galsworthy,The Forsyte Saga,2194,400
John Galsworthy,The Forsyte Saga,11001,400
John Galsworthy,The Forsyte Saga,18170,400
John Galsworthy,The Forsyte Saga,1318,400
John Galsworthy,The Forsyte Saga,667,400
John Galsworthy,The Island Pharisees,3941,400
John Galsworthy,The Forsyte Saga,14802,400
John Galsworthy,The Forsyte Saga,7232,400
John Galsworthy,The Forsyte Saga,16343,400
John Galsworthy,Justice,934,400
John Galsworthy,The Forsyte Saga,14190,400
John Galsworthy,The Forsyte Saga,18471,400
John Galsworthy,The Forsyte Saga,292,400
John Galsworthy,The Forsyte Saga,9149,400
John Galsworthy,The Forsyte Saga,3654,400
John Galsworthy,The Forsyte Saga,21482,400
John Galsworthy,The Forsyte Saga,8842,400
John Galsworthy,The Island Pharisees,282,400
John Galsworthy,The Forsyte Saga,10466,400
John Galsworthy,The Forsyte Saga,5942,400
John Galsworthy,The Forsyte Saga,11255,400
John Galsworthy,The Forsyte Saga,11294,400
John Galsworthy,The Island Pharisees,2383,400
John Galsworthy,Justice,862,400
John Galsworthy,The Forsyte Saga,21674,323
John Galsworthy,The Forsyte Saga,7341,400
John Galsworthy,The Forsyte Saga,9570,400
John Galsworthy,The Forsyte Saga,15427,400
John Galsworthy,The Forsyte Saga,4661,400
John Galsworthy,The Forsyte Saga,5822,400
John Galsworthy,The Forsyte Saga,1540,400
John Galsworthy,The Island Pharisees,1116,400
John Galsworthy,The Island Pharisees,1615,400
John Galsworthy,The Forsyte Saga,7367,400
John Galsworthy,The Forsyte Saga,454,400
John Galsworthy,The Forsyte Saga,10078,400
John Galsworthy,Justice,448,400
John Galsworthy,The Island Pharisees,1718,400
John Galsworthy,Justice,2321,400
John Galsworthy,The Forsyte Saga,3595,400
John Galsworthy,The Forsyte Saga,8711,400
John Galsworthy,The Forsyte Saga,14307,400
John Galsworthy,The Island Pharisees,603,400
John Galsworthy,The Forsyte Saga,13201,400
John Galsworthy,The Forsyte Saga,3297,400
John Galsworthy,The Forsyte Saga,18407,400
John Galsworthy,The Forsyte Saga,6623,400
John Galsworthy,The Island Pharisees,3533,400
John Galsworthy,The Forsyte Saga,3408,400
John Galsworthy,The Forsyte Saga,6651,400
John Galsworthy,The Forsyte Saga,19027,400
John Galsworthy,The Island Pharisees,2831,400
John Galsworthy,The Forsyte Saga,2754,400
John Galsworthy,The Forsyte Saga,11970,400
John Galsworthy,The Forsyte Saga,10771,400
John Galsworthy,The Forsyte Saga,5250,400
John Galsworthy,Justice,2141,400
John Galsworthy,The Forsyte Saga,1238,400
John Galsworthy,The Forsyte Saga,8758,400
John Galsworthy,The Forsyte Saga,13202,400
John Galsworthy,The Forsyte Saga,9251,400
John Galsworthy,The Forsyte Saga,371,400
John Galsworthy,The Island Pharisees,1924,400
John Galsworthy,The Forsyte Saga,19175,400
John Galsworthy,The Forsyte Saga,755,400
John Galsworthy,The Forsyte Saga,8738,400
John Galsworthy,The Forsyte Saga,2029,400
John Galsworthy,Justice,1567,400
John Galsworthy,The Forsyte Saga,14037,400
John Galsworthy,The Forsyte Saga,3561,400
John Galsworthy,The Forsyte Saga,19422,400
John Galsworthy,The Forsyte Saga,11602,400
John Galsworthy,The Forsyte Saga,14043,400
John Galsworthy,The Forsyte Saga,11152,400
John Galsworthy,The Forsyte Saga,11908,400
John Galsworthy,The Island Pharisees,1724,400
John Galsworthy,The Forsyte Saga,12672,400
John Galsworthy,Justice,2644,400
John Galsworthy,The Island Pharisees,923,400
John Galsworthy,The Forsyte Saga,6823,400
John Galsworthy,The Forsyte Saga,2591,400
John Galsworthy,The Forsyte Saga,8359,400
John Galsworthy,The Forsyte Saga,20760,400
John Galsworthy,The Forsyte Saga,11162,400
John Galsworthy,The Forsyte Saga,19828,400
John Galsworthy,The Forsyte Saga,1492,400
John Galsworthy,The Forsyte Saga,421,400
John Galsworthy,The Forsyte Saga,16900,400
John Galsworthy,The Forsyte Saga,7415,400
John Galsworthy,The Forsyte Saga,2013,400
John Galsworthy,The Forsyte Saga,6043,400
John Galsworthy,The Forsyte Saga,8001,400
John Galsworthy,The Forsyte Saga,7951,400
John Galsworthy,The Forsyte Saga,1437,400
John Galsworthy,The Forsyte Saga,2488,400
John Galsworthy,The Forsyte Saga,11138,400
John Galsworthy,The Forsyte Saga,2797,400
John Galsworthy,The Forsyte Saga,4809,400
John Galsworthy,Justice,2782,400
John Galsworthy,The Forsyte Saga,3018,400
John Galsworthy,The Island Pharisees,1412,400
John Galsworthy,The Forsyte Saga,2094,400
John Galsworthy,The Forsyte Saga,7493,400
John Galsworthy,The Forsyte Saga,13576,400
John Galsworthy,The Forsyte Saga,10321,400
John Galsworthy,The Forsyte Saga,11276,400
John Galsworthy,Justice,440,400
John Galsworthy,The Forsyte Saga,14580,400
John Galsworthy,Justice,2743,400
John Galsworthy,Justice,843,400
John Galsworthy,Justice,1275,400
John Galsworthy,Justice,1298,400
John Galsworthy,The Forsyte Saga,12022,400
John Galsworthy,The Forsyte Saga,4313,400
John Galsworthy,The Forsyte Saga,14660,400
John Galsworthy,The Forsyte Saga,4328,400
John Galsworthy,The Forsyte Saga,6728,400
Frederick Marryat,Mr. Midshipman Easy,1771,400
Frederick Marryat,Poor Jack,1999,400
Frederick Marryat,Japhet in Search of a Father,5658,400
Frederick Marryat,Japhet in Search of a Father,6127,400
Frederick Marryat,Poor Jack,2022,400
Frederick Marryat,Poor Jack,2148,400
Frederick Marryat,Poor Jack,1785,400
Frederick Marryat,Poor Jack,565,400
Frederick Marryat,The Children of the New Forest,262,400
Frederick Marryat,Poor Jack,125,400
Frederick Marryat,The Children of the New Forest,2019,400
Frederick Marryat,Poor Jack,3530,400
Frederick Marryat,Poor Jack,470,400
Frederick Marryat,Mr. Midshipman Easy,2968,400
Frederick Marryat,The Children of the New Forest,2436,400
Frederick Marryat,Japhet in Search of a Father,3377,400
Frederick Marryat,The Children of the New Forest,4069,400
Frederick Marryat,Poor Jack,4821,400
Frederick Marryat,Japhet in Search of a Father,11,400
Frederick Marryat,Japhet in Search of a Father,3076,400
Frederick Marryat,Poor Jack,3407,400
Frederick Marryat,Poor Jack,3143,400
Frederick Marryat,Japhet in Search of a Father,6196,400
Frederick Marryat,Mr. Midshipman Easy,1494,400
Frederick Marryat,Mr. Midshipman Easy,5801,400
Frederick Marryat,Mr. Midshipman Easy,775,400
Frederick Marryat,Japhet in Search of a Father,6400,400
Frederick Marryat,Poor Jack,4139,400
Frederick Marryat,Japhet in Search of a Father,6417,400
Frederick Marryat,Mr. Midshipman Easy,4719,400
Frederick Marryat,The Children of the New Forest,2430,400
Frederick Marryat,Mr. Midshipman Easy,5525,400
Frederick Marryat,Japhet in Search of a Father,49,400
Frederick Marryat,Japhet in Search of a Father,178,400
Frederick Marryat,Mr. Midshipman Easy,1338,400
Frederick Marryat,Poor Jack,3123,400
Frederick Marryat,Mr. Midshipman Easy,4457,400
Frederick Marryat,The Children of the New Forest,2161,400
Frederick Marryat,Mr. Midshipman Easy,4565,400
Frederick Marryat,Japhet in Search of a Father,5532,400
Frederick Marryat,Japhet in Search of a Father,6250,400
Frederick Marryat,The Children of the New Forest,4851,400
Frederick Marryat,Japhet in Search of a Father,3366,400
Frederick Marryat,Mr. Midshipman Easy,2525,400
Frederick Marryat,The Children of the New Forest,1580,400
Frederick Marryat,Japhet in Search of a Father,2491,400
Frederick Marryat,Poor Jack,4539,400
Frederick Marryat,Poor Jack,6256,400
Frederick Marryat,Mr. Midshipman Easy,1661,400
Frederick Marryat,Japhet in Search of a Father,3976,400
Frederick Marryat,Poor Jack,3636,400
Frederick Marryat,The Children of the New Forest,2866,400
Frederick Marryat,Mr. Midshipman Easy,3022,400
Frederick Marryat,Japhet in Search of a Father,3157,400
Frederick Marryat,Mr. Midshipman Easy,2822,400
Frederick Marryat,Mr. Midshipman Easy,5418,400
Frederick Marryat,The Children of the New Forest,6,400
Frederick Marryat,Poor Jack,4756,400
Frederick Marryat,Mr. Midshipman Easy,919,400
Frederick Marryat,Poor Jack,5753,400
Frederick Marryat,Mr. Midshipman Easy,5917,388
Frederick Marryat,Japhet in Search of a Father,5489,400
Frederick Marryat,Japhet in Search of a Father,4286,400
Frederick Marryat,Poor Jack,3401,400
Frederick Marryat,Japhet in Search of a Father,789,400
Frederick Marryat,Japhet in Search of a Father,4187,400
Frederick Marryat,Japhet in Search of a Father,5029,400
Frederick Marryat,Japhet in Search of a Father,1937,400
Frederick Marryat,The Children of the New Forest,3268,400
Frederick Marryat,The Children of the New Forest,3046,400
Frederick Marryat,Poor Jack,4778,400
Frederick Marryat,Japhet in Search of a Father,3006,400
Frederick Marryat,Mr. Midshipman Easy,4311,400
Frederick Marryat,Poor Jack,1846,400
Frederick Marryat,Japhet in Search of a Father,5112,400
Frederick Marryat,Mr. Midshipman Easy,5282,400
Frederick Marryat,Poor Jack,3983,400
Frederick Marryat,Poor Jack,1286,400
Frederick Marryat,Japhet in Search of a Father,6456,400
Frederick Marryat,The Children of the New Forest,1579,400
Frederick Marryat,The Children of the New Forest,64,400
Frederick Marryat,Mr. Midshipman Easy,2284,400
Frederick Marryat,Mr. Midshipman Easy,4760,400
Frederick Marryat,The Children of the New Forest,4671,400
Frederick Marryat,Japhet in Search of a Father,4647,400
Frederick Marryat,Poor Jack,2341,400
Frederick Marryat,Poor Jack,5298,400
Frederick Marryat,Mr. Midshipman Easy,4002,400
Frederick Marryat,Japhet in Search of a Father,1544,400
Frederick Marryat,Poor Jack,4434,400
Frederick Marryat,The Children of the New Forest,668,400
Frederick Marryat,Poor Jack,4552,400
Frederick Marryat,Mr. Midshipman Easy,465,400
Frederick Marryat,The Children of the New Forest,1594,400
Frederick Marryat,Japhet in Search of a Father,360,400
Frederick Marryat,Japhet in Search of a Father,5415,400
Frederick Marryat,Japhet in Search of a Father,513,400
Frederick Marryat,The Children of the New Forest,31,400
Frederick Marryat,Poor Jack,433,400
Frederick Marryat,Poor Jack,5820,400
Frederick Marryat,Poor Jack,1539,400
Frederick Marryat,Japhet in Search of a Father,6872,400
Frederick Marryat,Mr. Midshipman Easy,514,400
Frederick Marryat,The Children of the New Forest,4317,400
Frederick Marryat,Mr. Midshipman Easy,5027,400
Frederick Marryat,Mr. Midshipman Easy,2018,400
Frederick Marryat,The Children of the New Forest,3976,400
Frederick Marryat,Poor Jack,5159,400
Frederick Marryat,Japhet in Search of a Father,1381,400
Frederick Marryat,Poor Jack,64,400
Frederick Marryat,Poor Jack,1640,400
Frederick Marryat,Japhet in Search of a Father,1444,400
Frederick Marryat,Mr. Midshipman Easy,4114,400
Frederick Marryat,Japhet in Search of a Father,6468,400
Frederick Marryat,Japhet in Search of a Father,6713,400
Frederick Marryat,Japhet in Search of a Father,5676,400
Frederick Marryat,Poor Jack,5677,400
Frederick Marryat,The Children of the New Forest,1654,400
Frederick Marryat,Mr. Midshipman Easy,2967,400
Frederick Marryat,Mr. Midshipman Easy,250,400
Frederick Marryat,Poor Jack,6177,400
Frederick Marryat,Mr. Midshipman Easy,490,400
Frederick Marryat,Poor Jack,965,400
Frederick Marryat,Japhet in Search of a Father,3866,400
Frederick Marryat,Poor Jack,177,400
Frederick Marryat,The Children of the New Forest,1087,400
Frederick Marryat,The Children of the New Forest,2513,400
Frederick Marryat,Japhet in Search of a Father,87,400
Frederick Marryat,Japhet in Search of a Father,4570,400
Frederick Marryat,Mr. Midshipman Easy,4148,400
Frederick Marryat,Poor Jack,2990,400
Frederick Marryat,Japhet in Search of a Father,5581,400
Frederick Marryat,Mr. Midshipman Easy,5244,400
Frederick Marryat,Japhet in Search of a Father,1251,400
Frederick Marryat,Mr. Midshipman Easy,5501,400
Frederick Marryat,Poor Jack,6016,400
Frederick Marryat,Poor Jack,5014,400
Frederick Marryat,Poor Jack,2870,400
Frederick Marryat,The Children of the New Forest,3778,400
Frederick Marryat,Japhet in Search of a Father,3186,400
Frederick Marryat,Poor Jack,370,400
Frederick Marryat,The Children of the New Forest,2772,400
Frederick Marryat,Japhet in Search of a Father,3734,400
Frederick Marryat,Mr. Midshipman Easy,4637,400
Frederick Marryat,Mr. Midshipman Easy,1166,400
Frederick Marryat,The Children of the New Forest,1552,400
Frederick Marryat,Poor Jack,6167,400
Frederick Marryat,Mr. Midshipman Easy,5475,400
Frederick Marryat,Mr. Midshipman Easy,5178,400
Frederick Marryat,Poor Jack,6241,400
Frederick Marryat,Japhet in Search of a Father,6491,400
Frederick Marryat,Japhet in Search of a Father,3466,400
Frederick Marryat,The Children of the New Forest,1416,400
Frederick Marryat,The Children of the New Forest,2236,400
Frederick Marryat,Japhet in Search of a Father,2230,400
Frederick Marryat,Mr. Midshipman Easy,2069,400
Frederick Marryat,The Children of the New Forest,4659,400
Frederick Marryat,Mr. Midshipman Easy,776,400
Frederick Marryat,Japhet in Search of a Father,597,400
Frederick Marryat,Mr. Midshipman Easy,1319,400
Frederick Marryat,Japhet in Search of a Father,6140,400
Frederick Marryat,The Children of the New Forest,499,400
Frederick Marryat,The Children of the New Forest,1312,400
Frederick Marryat,The Children of the New Forest,2374,400
Frederick Marryat,Japhet in Search of a Father,3443,400
Frederick Marryat,Mr. Midshipman Easy,2709,400
Frederick Marryat,Poor Jack,125,400
Frederick Marryat,Japhet in Search of a Father,2869,400
Frederick Marryat,Japhet in Search of a Father,2223,400
Frederick Marryat,Poor Jack,5496,400
Frederick Marryat,The Children of the New Forest,2487,400
Frederick Marryat,Japhet in Search of a Father,5877,400
Frederick Marryat,Japhet in Search of a Father,1555,400
Frederick Marryat,Japhet in Search of a Father,4493,400
Frederick Marryat,The Children of the New Forest,3796,400
Frederick Marryat,The Children of the New Forest,1290,400
Frederick Marryat,The Children of the New Forest,4648,400
Frederick Marryat,Poor Jack,2597,400
Frederick Marryat,Japhet in Search of a Father,3599,400
Frederick Marryat,Poor Jack,2904,400
Frederick Marryat,The Children of the New Forest,3610,400
Frederick Marryat,Mr. Midshipman Easy,1035,400
Frederick Marryat,Mr. Midshipman Easy,861,400
Frederick Marryat,Japhet in Search of a Father,2718,400
James Joyce,Ulysses,18874,400
James Joyce,Ulysses,11260,400
James Joyce,Ulysses,10804,400
James Joyce,Ulysses,8370,400
James Joyce,Ulysses,22999,400
James Joyce,Ulysses,9554,400
James Joyce,Ulysses,20772,400
James Joyce,Ulysses,15964,400
James Joyce,Ulysses,12839,400
James Joyce,Exiles A Play in Three Acts,343,400
James Joyce,Ulysses,8261,400
James Joyce,Ulysses,22793,400
James Joyce,Ulysses,5110,400
James Joyce,Exiles A Play in Three Acts,5225,307
James Joyce,Ulysses,3042,400
James Joyce,Exiles A Play in Three Acts,56,400
James Joyce,Ulysses,20798,400
James Joyce,Ulysses,13671,400
James Joyce,Ulysses,1039,400
James Joyce,Ulysses,6935,400
James Joyce,Ulysses,30,400
James Joyce,Ulysses,23334,400
James Joyce,Ulysses,4388,400
James Joyce,Ulysses,7387,400
James Joyce,Exiles A Play in Three Acts,2378,400
James Joyce,Ulysses,18632,400
James Joyce,Ulysses,18352,400
James Joyce,Ulysses,19830,400
James Joyce,Ulysses,16703,400
James Joyce,Ulysses,16597,400
James Joyce,Ulysses,16649,400
James Joyce,Ulysses,23218,400
James Joyce,Ulysses,18795,400
James Joyce,Ulysses,20033,400
James Joyce,Ulysses,2131,400
James Joyce,Ulysses,11972,400
James Joyce,Ulysses,7967,400
James Joyce,Exiles A Play in Three Acts,93,400
James Joyce,Ulysses,9389,400
James Joyce,Ulysses,8489,400
James Joyce,Exiles A Play in Three Acts,3017,400
James Joyce,Ulysses,15589,400
James Joyce,Ulysses,23557,400
James Joyce,Ulysses,15077,400
James Joyce,Exiles A Play in Three Acts,1853,400
James Joyce,Ulysses,15133,400
James Joyce,Ulysses,15488,400
James Joyce,Ulysses,4692,400
James Joyce,Ulysses,24069,400
James Joyce,Exiles A Play in Three Acts,510,400
James Joyce,Ulysses,7017,400
James Joyce,Ulysses,9458,400
James Joyce,Ulysses,18963,400
James Joyce,Ulysses,9421,400
James Joyce,Ulysses,12764,400
James Joyce,Exiles A Play in Three Acts,3606,400
James Joyce,Ulysses,11633,400
James Joyce,Exiles A Play in Three Acts,1155,400
James Joyce,Ulysses,21882,400
James Joyce,Exiles A Play in Three Acts,3591,400
James Joyce,Ulysses,21992,400
James Joyce,Ulysses,6748,400
James Joyce,Ulysses,1151,400
James Joyce,Exiles A Play in Three Acts,1896,400
James Joyce,Ulysses,830,400
James Joyce,Ulysses,4952,400
James Joyce,Exiles A Play in Three Acts,4514,400
James Joyce,Ulysses,21397,400
James Joyce,Ulysses,1118,400
James Joyce,Ulysses,21738,400
James Joyce,Ulysses,11726,400
James Joyce,Ulysses,4282,400
James Joyce,Ulysses,1143,400
James Joyce,Ulysses,20041,400
James Joyce,Ulysses,17743,400
James Joyce,Ulysses,19433,400
James Joyce,Ulysses,6245,400
James Joyce,Exiles A Play in Three Acts,3066,400
James Joyce,Ulysses,22026,400
James Joyce,Ulysses,1647,400
James Joyce,Ulysses,13481,400
James Joyce,Ulysses,4487,400
James Joyce,Ulysses,23449,400
James Joyce,Ulysses,19060,400
James Joyce,Ulysses,23967,400
James Joyce,Ulysses,3867,400
James Joyce,Ulysses,14916,400
James Joyce,Ulysses,8964,400
James Joyce,Ulysses,9767,400
James Joyce,Exiles A Play in Three Acts,1303,400
James Joyce,Ulysses,9695,400
James Joyce,Ulysses,20012,400
James Joyce,Ulysses,14597,400
James Joyce,Ulysses,22444,400
James Joyce,Ulysses,23660,400
James Joyce,Ulysses,7182,400
James Joyce,Exiles A Play in Three Acts,1003,400
James Joyce,Ulysses,143,400
James Joyce,Ulysses,11261,400
James Joyce,Ulysses,23362,400
James Joyce,Ulysses,21864,400
James Joyce,Ulysses,5258,400
James Joyce,Ulysses,23209,400
James Joyce,Ulysses,9451,400
James Joyce,Ulysses,12870,400
James Joyce,Exiles A Play in Three Acts,2511,400
James Joyce,Ulysses,5239,400
James Joyce,Ulysses,2510,400
James Joyce,Ulysses,15864,400
James Joyce,Ulysses,22562,400
James Joyce,Ulysses,17580,400
James Joyce,Exiles A Play in Three Acts,5137,395
James Joyce,Ulysses,20186,400
James Joyce,Ulysses,24648,400
James Joyce,Ulysses,237,400
James Joyce,Ulysses,9493,400
James Joyce,Ulysses,8847,400
James Joyce,Ulysses,15070,400
James Joyce,Ulysses,4652,400
James Joyce,Ulysses,12025,400
James Joyce,Ulysses,20850,400
