Author,Novel,Position,Length
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,16943,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,7705,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,1787,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,8573,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,4886,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,1798,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,13022,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,10725,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,13446,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,14361,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,342,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,14981,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,1616,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,6263,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,4692,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,23574,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,894,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,9368,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,5974,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,2629,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,18836,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,12900,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,2453,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,13299,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,4472,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,8105,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,11167,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,1344,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,13195,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,19697,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,8738,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,14085,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,12930,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,5544,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,3004,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,7384,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,8105,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,9435,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,6295,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,20365,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,18743,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,17417,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,5968,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,11434,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,2428,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,1166,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,2633,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,4798,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,4281,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,10982,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,10036,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,22877,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,11402,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,17308,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,11567,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,5895,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,281,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,9614,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,20836,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,634,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,1087,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,4181,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,20211,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,16799,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,641,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,2224,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,14739,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,7540,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,12520,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,22900,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,22961,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,4706,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,19625,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,5986,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,3318,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,1536,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,19663,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,10334,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,6311,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,5949,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,9206,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,5848,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,9461,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,17257,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,2437,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,1429,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,12990,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,9413,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,18449,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,10489,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,21957,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,22683,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,15918,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,13248,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,14041,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,3607,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,4859,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,11074,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,7419,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,24338,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,213,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,17576,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,13580,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,13579,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,15495,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,13450,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,16466,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,16800,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,4850,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,9619,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,8813,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,1222,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,11839,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,14567,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,18826,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,12684,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,10906,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,12991,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,14243,100
Charles Dickens,The Life And Adventures Of Nicholas Nickleby,7488,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,13117,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,21692,100
Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty,10283,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1504,100
Oscar Wilde,The Picture of Dorian Gray,4561,100
Oscar Wilde,"Vera; Or, The Nihilists",553,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1345,100
Oscar Wilde,Lady Windermere's Fan,552,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,108,100
Oscar Wilde,The Picture of Dorian Gray,4857,100
Oscar Wilde,Lady Windermere's Fan,1114,100
Oscar Wilde,The Picture of Dorian Gray,5339,100
Oscar Wilde,"Vera; Or, The Nihilists",1248,100
Oscar Wilde,The Picture of Dorian Gray,627,100
Oscar Wilde,The Picture of Dorian Gray,2207,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,629,100
Oscar Wilde,The Picture of Dorian Gray,5706,100
Oscar Wilde,Lady Windermere's Fan,1734,100
Oscar Wilde,"Vera; Or, The Nihilists",1557,100
Oscar Wilde,The Canterville Ghost,61,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,2667,100
Oscar Wilde,The Picture of Dorian Gray,5787,100
Oscar Wilde,"The Happy Prince, and Other Tales",323,100
Oscar Wilde,The Picture of Dorian Gray,2075,100
Oscar Wilde,The Picture of Dorian Gray,3090,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1489,100
Oscar Wilde,The Picture of Dorian Gray,776,100
Oscar Wilde,"The Happy Prince, and Other Tales",862,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1325,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,119,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1558,100
Oscar Wilde,The Soul of Man under Socialism,274,100
Oscar Wilde,The Picture of Dorian Gray,4727,100
Oscar Wilde,The Picture of Dorian Gray,4746,100
Oscar Wilde,The Soul of Man under Socialism,628,100
Oscar Wilde,"Vera; Or, The Nihilists",1923,100
Oscar Wilde,Intentions,511,100
Oscar Wilde,"Vera; Or, The Nihilists",1995,100
Oscar Wilde,The Picture of Dorian Gray,775,100
Oscar Wilde,Lady Windermere's Fan,2218,100
Oscar Wilde,"Vera; Or, The Nihilists",1576,100
Oscar Wilde,"Vera; Or, The Nihilists",1986,100
Oscar Wilde,"Vera; Or, The Nihilists",1918,100
Oscar Wilde,"Vera; Or, The Nihilists",2011,100
Oscar Wilde,The Picture of Dorian Gray,4115,100
Oscar Wilde,The Picture of Dorian Gray,5809,100
Oscar Wilde,The Canterville Ghost,159,100
Oscar Wilde,The Picture of Dorian Gray,3653,100
Oscar Wilde,Lady Windermere's Fan,1891,100
Oscar Wilde,Lady Windermere's Fan,1834,100
Oscar Wilde,The Picture of Dorian Gray,4739,100
Oscar Wilde,"Vera; Or, The Nihilists",326,100
Oscar Wilde,The Picture of Dorian Gray,6338,96
Oscar Wilde,"Vera; Or, The Nihilists",1182,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,2723,100
Oscar Wilde,The Picture of Dorian Gray,5596,100
Oscar Wilde,The Picture of Dorian Gray,1857,100
Oscar Wilde,The Picture of Dorian Gray,4373,100
Oscar Wilde,"Vera; Or, The Nihilists",464,100
Oscar Wilde,Lady Windermere's Fan,1316,100
Oscar Wilde,The Canterville Ghost,351,82
Oscar Wilde,The Picture of Dorian Gray,3512,100
Oscar Wilde,The Picture of Dorian Gray,1670,100
Oscar Wilde,The Picture of Dorian Gray,1635,100
Oscar Wilde,Lady Windermere's Fan,994,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1130,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,350,100
Oscar Wilde,The Picture of Dorian Gray,5536,100
Oscar Wilde,The Picture of Dorian Gray,2396,100
Oscar Wilde,"Vera; Or, The Nihilists",1156,100
Oscar Wilde,The Soul of Man under Socialism,490,100
Oscar Wilde,The Canterville Ghost,328,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,776,100
Oscar Wilde,The Picture of Dorian Gray,2880,100
Oscar Wilde,The Picture of Dorian Gray,2142,100
Oscar Wilde,The Picture of Dorian Gray,68,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,42,100
Oscar Wilde,"Vera; Or, The Nihilists",552,100
Oscar Wilde,Intentions,132,100
Oscar Wilde,The Picture of Dorian Gray,668,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,3041,100
Oscar Wilde,Lady Windermere's Fan,48,100
Oscar Wilde,Intentions,2495,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,3075,100
Oscar Wilde,The Soul of Man under Socialism,471,100
Oscar Wilde,The Picture of Dorian Gray,612,100
Oscar Wilde,Lady Windermere's Fan,855,100
Oscar Wilde,The Picture of Dorian Gray,708,100
Oscar Wilde,The Picture of Dorian Gray,3839,100
Oscar Wilde,The Picture of Dorian Gray,4368,100
Oscar Wilde,Lady Windermere's Fan,1791,100
Oscar Wilde,The Picture of Dorian Gray,421,100
Oscar Wilde,The Picture of Dorian Gray,95,100
Oscar Wilde,The Picture of Dorian Gray,3462,100
Oscar Wilde,The Picture of Dorian Gray,2950,100
Oscar Wilde,The Picture of Dorian Gray,2013,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,665,100
Oscar Wilde,The Picture of Dorian Gray,5908,100
Oscar Wilde,Lady Windermere's Fan,100,100
Oscar Wilde,Intentions,1378,100
Oscar Wilde,Lady Windermere's Fan,2700,100
Oscar Wilde,"Vera; Or, The Nihilists",1338,100
Oscar Wilde,"Vera; Or, The Nihilists",2308,100
Oscar Wilde,Lady Windermere's Fan,1196,100
Oscar Wilde,The Picture of Dorian Gray,649,100
Oscar Wilde,Intentions,2717,84
Oscar Wilde,Lady Windermere's Fan,555,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,2397,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,628,100
Oscar Wilde,Intentions,197,100
Oscar Wilde,"The Happy Prince, and Other Tales",546,100
Oscar Wilde,The Picture of Dorian Gray,2294,100
Oscar Wilde,"Vera; Or, The Nihilists",369,100
Oscar Wilde,The Picture of Dorian Gray,4020,100
Oscar Wilde,"The Happy Prince, and Other Tales",726,100
Oscar Wilde,The Picture of Dorian Gray,5560,100
Oscar Wilde,Lady Windermere's Fan,1116,100
Oscar Wilde,Intentions,735,100
Oscar Wilde,The Picture of Dorian Gray,3144,100
Oscar Wilde,Lady Windermere's Fan,1152,100
Oscar Wilde,"Vera; Or, The Nihilists",1097,100
Oscar Wilde,Lady Windermere's Fan,2255,100
Oscar Wilde,"Vera; Or, The Nihilists",1556,100
Oscar Wilde,"Vera; Or, The Nihilists",2057,100
Oscar Wilde,The Picture of Dorian Gray,1474,100
Oscar Wilde,Intentions,980,100
Oscar Wilde,Lady Windermere's Fan,2787,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1619,100
Oscar Wilde,Lady Windermere's Fan,1918,100
Oscar Wilde,Lady Windermere's Fan,1445,100
Oscar Wilde,Intentions,1406,100
Oscar Wilde,"Vera; Or, The Nihilists",76,100
Oscar Wilde,Lady Windermere's Fan,2281,100
Oscar Wilde,Intentions,2086,100
Oscar Wilde,The Picture of Dorian Gray,5268,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,617,100
Oscar Wilde,Lady Windermere's Fan,2952,100
Oscar Wilde,The Picture of Dorian Gray,4209,100
Oscar Wilde,The Picture of Dorian Gray,2918,100
Oscar Wilde,Intentions,931,100
Oscar Wilde,Lady Windermere's Fan,657,100
Oscar Wilde,The Picture of Dorian Gray,474,100
Oscar Wilde,The Picture of Dorian Gray,1819,100
Oscar Wilde,The Picture of Dorian Gray,2194,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,2083,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1067,100
Oscar Wilde,Intentions,1635,100
Oscar Wilde,The Soul of Man under Socialism,157,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,667,100
Oscar Wilde,The Picture of Dorian Gray,3726,100
Oscar Wilde,The Picture of Dorian Gray,1245,100
Oscar Wilde,Lady Windermere's Fan,1487,100
Oscar Wilde,The Picture of Dorian Gray,3916,100
Oscar Wilde,The Picture of Dorian Gray,692,100
Oscar Wilde,Intentions,1635,100
Oscar Wilde,The Picture of Dorian Gray,6054,100
Oscar Wilde,The Soul of Man under Socialism,456,100
Oscar Wilde,"Vera; Or, The Nihilists",1305,100
Oscar Wilde,The Picture of Dorian Gray,3310,100
Oscar Wilde,"Vera; Or, The Nihilists",1125,100
Oscar Wilde,Intentions,178,100
Oscar Wilde,The Picture of Dorian Gray,5809,100
Oscar Wilde,The Picture of Dorian Gray,5533,100
Oscar Wilde,"Vera; Or, The Nihilists",20,100
Oscar Wilde,The Soul of Man under Socialism,393,100
Oscar Wilde,The Picture of Dorian Gray,3561,100
Oscar Wilde,The Canterville Ghost,353,80
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,2845,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,386,100
Oscar Wilde,Lady Windermere's Fan,1177,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,858,100
Oscar Wilde,Lady Windermere's Fan,1047,100
Oscar Wilde,The Picture of Dorian Gray,153,100
Oscar Wilde,Intentions,2423,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1113,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1502,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,1568,100
Oscar Wilde,The Picture of Dorian Gray,3166,100
Oscar Wilde,Intentions,1262,100
Oscar Wilde,"Vera; Or, The Nihilists",1510,100
Oscar Wilde,Lady Windermere's Fan,2756,100
Oscar Wilde,The Picture of Dorian Gray,5697,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,2747,100
Oscar Wilde,The Importance of Being Earnest A Trivial Comedy for Serious People,191,100
Oscar Wilde,The Picture of Dorian Gray,5629,100
Oscar Wilde,The Soul of Man under Socialism,747,100
Oscar Wilde,The Soul of Man under Socialism,663,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",7598,100
Edward Bulwer Lytton,Zanoni,7704,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",7716,100
Edward Bulwer Lytton,Zanoni,6848,100
Edward Bulwer Lytton,Lucretia,380,100
Edward Bulwer Lytton,Zanoni,3661,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",4184,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",75,100
Edward Bulwer Lytton,Zanoni,5704,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",7762,100
Edward Bulwer Lytton,Lucretia,7306,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",4056,100
Edward Bulwer Lytton,Zanoni,5277,100
Edward Bulwer Lytton,Zanoni,2057,100
Edward Bulwer Lytton,Zanoni,7607,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",1084,100
Edward Bulwer Lytton,Lucretia,3947,100
Edward Bulwer Lytton,Lucretia,6454,100
Edward Bulwer Lytton,Zanoni,808,100
Edward Bulwer Lytton,Lucretia,3839,100
Edward Bulwer Lytton,Zanoni,1990,100
Edward Bulwer Lytton,Zanoni,4590,100
Edward Bulwer Lytton,Lucretia,6003,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",7523,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",6566,100
Edward Bulwer Lytton,Lucretia,7075,100
Edward Bulwer Lytton,Zanoni,7899,100
Edward Bulwer Lytton,Zanoni,7009,100
Edward Bulwer Lytton,Lucretia,2671,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",7598,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",5346,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",137,100
Edward Bulwer Lytton,Lucretia,6282,100
Edward Bulwer Lytton,Lucretia,3719,100
Edward Bulwer Lytton,Lucretia,741,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",3783,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",7148,100
Edward Bulwer Lytton,Lucretia,7085,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",403,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",5936,100
Edward Bulwer Lytton,Lucretia,865,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",5726,100
Edward Bulwer Lytton,Lucretia,1257,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",38,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",7372,100
Edward Bulwer Lytton,Lucretia,33,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",7796,100
Edward Bulwer Lytton,Lucretia,1728,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",1119,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",3811,100
Edward Bulwer Lytton,Lucretia,2711,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",1942,100
Edward Bulwer Lytton,Lucretia,4086,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",3413,100
Edward Bulwer Lytton,Lucretia,3245,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",105,100
Edward Bulwer Lytton,Lucretia,691,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",4665,100
Edward Bulwer Lytton,Lucretia,1658,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",2210,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",2406,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",2259,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",6066,100
Edward Bulwer Lytton,Zanoni,5390,100
Edward Bulwer Lytton,Zanoni,1454,100
Edward Bulwer Lytton,Zanoni,6470,100
Edward Bulwer Lytton,Zanoni,8289,100
Edward Bulwer Lytton,Lucretia,3656,100
Edward Bulwer Lytton,"Rienzi, the Last of the Roman Tribunes",7685,100
Edward Bulwer Lytton,Zanoni,2807,100
