Author,Novel,Position,Length
Карамзин,Письма русского путешественника,1505,100
Карамзин,Бедная Лиза,214,100
Карамзин,Письма русского путешественника,760,100
Карамзин,Граф NN,1,100
Карамзин,Письма русского путешественника,1604,100
Карамзин,Письма русского путешественника,527,100
Карамзин,Письма русского путешественника,3627,100
Карамзин,Неистовый Роланд,0,16
Карамзин,Письма русского путешественника,2090,100
Карамзин,Наталья боярская дочь,292,100
Карамзин,Письма русского путешественника,2935,100
Карамзин,Письма русского путешественника,3765,100
Карамзин,Письма русского путешественника,4343,100
Карамзин,Письма русского путешественника,6768,100
Карамзин,Письма русского путешественника,3618,100
Карамзин,Граф нашего времени,173,100
Карамзин,Письма русского путешественника,8212,100
Карамзин,Письма русского путешественника,1437,100
Карамзин,Письма русского путешественника,2427,100
Карамзин,Письма русского путешественника,5922,100
Карамзин,Письма русского путешественника,3712,100
Карамзин,Наталья боярская дочь,567,92
Карамзин,Письма русского путешественника,1093,100
Карамзин,Граф NN,65,100
Карамзин,Письма русского путешественника,5500,100
Карамзин,Письма русского путешественника,4145,100
Карамзин,Письма русского путешественника,899,100
Карамзин,Письма русского путешественника,6453,100
Карамзин,Письма русского путешественника,6642,100
Карамзин,Письма русского путешественника,1861,100
Карамзин,Письма русского путешественника,8984,100
Карамзин,Письма русского путешественника,5640,100
Карамзин,Письма русского путешественника,8560,100
Карамзин,Письма русского путешественника,8381,100
Карамзин,Наталья боярская дочь,17,100
Карамзин,Бедная Лиза,56,100
Карамзин,Письма русского путешественника,2616,100
Карамзин,Письма русского путешественника,9045,100
Карамзин,Письма русского путешественника,197,100
Карамзин,Письма русского путешественника,6231,100
Карамзин,Наталья боярская дочь,251,100
Карамзин,Письма русского путешественника,116,100
Карамзин,Граф NN,82,100
Андреев,В Сабурове,130,100
Андреев,Валя,94,100
Андреев,Ангелочек,108,100
Андреев,В Сабурове,70,100
Андреев,Мельком,107,100
Андреев,Валя,68,100
Андреев,Ангелочек,78,100
Андреев,Ангелочек,81,100
Андреев,В темную даль,113,100
Андреев,В темную даль,15,100
Андреев,В темную даль,14,100
Андреев,Ангелочек,189,83
Андреев,Бездна,15,100
Андреев,Прекрасна жизнь для воскресших,8,86
Андреев,Баргамот и Гараська,40,100
Андреев,Кусака,46,84
Андреев,На реке,178,100
Андреев,Друг,10,100
Андреев,Иностранец,9,100
Андреев,Друг,22,99
Андреев,Бездна,30,100
Андреев,Ангелочек,51,100
Андреев,Мельком,25,100
Андреев,Кусака,47,83
Андреев,Валя,104,100
Андреев,Молодежь,116,100
Андреев,Ангелочек,192,80
Андреев,Иностранец,131,100
Андреев,Ангелочек,140,100
Андреев,Ангелочек,103,100
Андреев,Иностранец,10,100
Андреев,Мельком,28,100
Андреев,Большой шлем,56,100
Андреев,Прекрасна жизнь для воскресших,7,87
Андреев,В Сабурове,215,78
Андреев,Валя,17,100
Андреев,Молодежь,78,100
Андреев,В темную даль,121,100
Андреев,В Сабурове,205,88
Андреев,На реке,212,100
Андреев,В подвале,75,100
Андреев,Бездна,143,100
Андреев,В Сабурове,50,100
Андреев,Большой шлем,47,100
Андреев,Бездна,196,89
Андреев,Баргамот и Гараська,24,100
Андреев,Бездна,185,100
Андреев,Кусака,45,85
Андреев,Иностранец,177,100
Андреев,Ангелочек,128,100
Андреев,Валя,23,100
Андреев,Мельком,93,100
Андреев,Молодежь,140,100
Андреев,Ангелочек,29,100
Андреев,В Сабурове,139,100
Андреев,Молодежь,106,100
Андреев,Иностранец,166,100
Андреев,Валя,83,100
Андреев,Большой шлем,16,100
Андреев,Большой шлем,40,100
Андреев,Бездна,92,100
Андреев,Иностранец,14,100
Андреев,В подвале,25,100
Андреев,Иностранец,41,100
Андреев,Ангелочек,16,100
Андреев,Ангелочек,182,90
Андреев,В Сабурове,73,100
Андреев,Большой шлем,21,100
Андреев,Прекрасна жизнь для воскресших,16,78
Андреев,Бездна,68,100
Андреев,В Сабурове,165,100
Андреев,Иностранец,154,100
Андреев,Ангелочек,95,100
Андреев,На реке,140,100
Андреев,В темную даль,143,100
Андреев,В подвале,78,100
Андреев,В Сабурове,68,100
Андреев,В подвале,92,100
Андреев,Баргамот и Гараська,27,100
Андреев,Мельком,18,100
Андреев,Бездна,5,100
Андреев,Мельком,9,100
Андреев,Молодежь,54,100
Андреев,Бездна,182,100
Андреев,Молодежь,183,76
Андреев,В Сабурове,205,88
Андреев,Бездна,80,100
Андреев,Ангелочек,59,100
Андреев,В подвале,125,82
Андреев,Мельком,87,100
Андреев,Молодежь,121,100
Андреев,Иностранец,73,100
Андреев,В темную даль,148,100
Андреев,Мельком,94,100
Андреев,Мельком,101,100
Андреев,Валя,184,78
Андреев,На реке,242,86
Андреев,Ангелочек,22,100
Андреев,Бездна,27,100
Андреев,Мельком,113,96
Андреев,Прекрасна жизнь для воскресших,7,87
Андреев,Валя,175,87
Андреев,Бездна,88,100
Андреев,Валя,65,100
Андреев,На реке,224,100
Андреев,В Сабурове,5,100
Андреев,Бездна,59,100
Андреев,Бездна,12,100
Андреев,Валя,55,100
Андреев,Иностранец,110,100
Андреев,В Сабурове,117,100
Андреев,Молодежь,0,100
Андреев,На реке,14,100
Андреев,Бездна,18,100
Андреев,Валя,110,100
Андреев,Валя,42,100
Андреев,Баргамот и Гараська,89,98
Андреев,На реке,25,100
Андреев,В Сабурове,203,90
Андреев,Большой шлем,56,100
Андреев,Молодежь,147,100
Андреев,Прекрасна жизнь для воскресших,15,79
Андреев,Мельком,41,100
Андреев,В темную даль,35,100
Андреев,В темную даль,73,100
Андреев,Ангелочек,153,100
Андреев,В подвале,75,100
Андреев,Молодежь,37,100
Андреев,На реке,40,100
Андреев,На реке,70,100
Андреев,Иностранец,134,100
Андреев,Баргамот и Гараська,50,100
Андреев,В темную даль,158,100
Андреев,Большой шлем,42,100
Андреев,Большой шлем,9,100
Андреев,Друг,13,100
Андреев,Валя,3,100
Андреев,В темную даль,190,89
Андреев,Мельком,120,89
Андреев,Валя,183,79
Андреев,В Сабурове,181,100
Андреев,В подвале,112,95
Андреев,Ангелочек,84,100
Андреев,Мельком,16,100
Андреев,В темную даль,100,100
Андреев,Валя,77,100
Андреев,В Сабурове,194,99
Андреев,Кусака,7,100
Андреев,Ангелочек,61,100
Андреев,Молодежь,180,79
Андреев,В темную даль,44,100
Андреев,Валя,102,100
Андреев,Молодежь,170,89
Андреев,Молодежь,32,100
Андреев,На реке,9,100
Андреев,Валя,29,100
Андреев,Ангелочек,143,100
Андреев,Иностранец,64,100
Андреев,Друг,41,80
Андреев,На реке,131,100
Андреев,Мельком,44,100
Андреев,Валя,48,100
Андреев,В подвале,119,88
Андреев,На реке,40,100
Андреев,Молодежь,100,100
Андреев,Валя,82,100
Андреев,На реке,242,86
Андреев,В подвале,13,100
Андреев,Большой шлем,35,100
Андреев,Кусака,7,100
Андреев,Молодежь,133,100
Андреев,Мельком,89,100
Андреев,Валя,127,100
Андреев,В темную даль,26,100
Андреев,В темную даль,50,100
Андреев,Валя,72,100
Андреев,Большой шлем,36,100
Андреев,Большой шлем,47,100
Андреев,Прекрасна жизнь для воскресших,15,79
Андреев,Валя,93,100
Андреев,Мельком,131,78
Андреев,В темную даль,194,85
Андреев,Молодежь,44,100
Андреев,Валя,113,100
Андреев,Молодежь,128,100
Андреев,Баргамот и Гараська,6,100
Андреев,На реке,127,100
Андреев,Молодежь,19,100
Андреев,В подвале,96,100
Андреев,В подвале,107,100
Андреев,Ангелочек,111,100
Андреев,Ангелочек,153,100
Андреев,Ангелочек,42,100
Андреев,Друг,19,100
Андреев,Молодежь,102,100
Андреев,В подвале,126,81
Андреев,Ангелочек,105,100
Андреев,Иностранец,82,100
Андреев,В темную даль,4,100
Андреев,В подвале,115,92
Андреев,Друг,33,88
Андреев,Иностранец,195,85
Андреев,Мельком,84,100
Андреев,Баргамот и Гараська,104,83
Андреев,Валя,3,100
Андреев,Друг,21,100
Андреев,Валя,133,100
Андреев,Ангелочек,29,100
Андреев,Молодежь,162,97
Андреев,Прекрасна жизнь для воскресших,8,86
Андреев,В Сабурове,153,100
Андреев,Мельком,1,100
Андреев,На реке,212,100
Андреев,Мельком,16,100
Андреев,В темную даль,78,100
Андреев,Мельком,33,100
Андреев,Бездна,113,100
Андреев,В Сабурове,3,100
Андреев,Иностранец,116,100
Андреев,Баргамот и Гараська,37,100
Андреев,В темную даль,4,100
Андреев,Бездна,145,100
Андреев,На реке,9,100
Андреев,Мельком,60,100
Андреев,Валя,109,100
Андреев,Валя,63,100
Андреев,Кусака,13,100
Андреев,В подвале,93,100
Андреев,Иностранец,86,100
Сологуб,Мелкий бес,452,100
Сологуб,Тяжёлые сны,4286,100
Сологуб,Мелкий бес,6040,100
Сологуб,Тяжёлые сны,4679,100
Сологуб,Тяжёлые сны,606,100
Сологуб,Тяжёлые сны,5152,100
Сологуб,Тяжёлые сны,5681,100
Сологуб,Мелкий бес,1060,100
Сологуб,Мелкий бес,6651,100
Сологуб,Мелкий бес,977,100
Сологуб,Тяжёлые сны,2600,100
Сологуб,Мелкий бес,6378,100
Сологуб,Мелкий бес,5366,100
Сологуб,Тяжёлые сны,938,100
Сологуб,Мелкий бес,5279,100
Сологуб,Мелкий бес,1704,100
Сологуб,Тяжёлые сны,7991,100
Сологуб,Тяжёлые сны,1984,100
Сологуб,Мелкий бес,6209,100
Сологуб,Мелкий бес,5353,100
Сологуб,Мелкий бес,1943,100
Сологуб,Мелкий бес,6991,100
Сологуб,Мелкий бес,4383,100
Сологуб,Мелкий бес,53,100
Сологуб,Тяжёлые сны,3120,100
Сологуб,Тяжёлые сны,3387,100
Сологуб,Тяжёлые сны,4892,100
Сологуб,Тяжёлые сны,8204,100
Сологуб,Тяжёлые сны,1507,100
Сологуб,Мелкий бес,1872,100
Сологуб,Мелкий бес,7124,100
Сологуб,Тяжёлые сны,1916,100
Сологуб,Тяжёлые сны,4178,100
Сологуб,Тяжёлые сны,2420,100
Сологуб,Тяжёлые сны,4372,100
Сологуб,Тяжёлые сны,2410,100
Сологуб,Тяжёлые сны,7199,100
Сологуб,Тяжёлые сны,8702,100
Сологуб,Мелкий бес,3622,100
Сологуб,Мелкий бес,870,100
Сологуб,Тяжёлые сны,7317,100
Сологуб,Тяжёлые сны,5482,100
Сологуб,Мелкий бес,5033,100
Сологуб,Тяжёлые сны,1710,100
Сологуб,Мелкий бес,2410,100
Сологуб,Тяжёлые сны,486,100
Сологуб,Тяжёлые сны,4523,100
Сологуб,Тяжёлые сны,5396,100
Сологуб,Тяжёлые сны,1956,100
Сологуб,Тяжёлые сны,138,100
Сологуб,Тяжёлые сны,2222,100
Сологуб,Тяжёлые сны,3682,100
Сологуб,Тяжёлые сны,6237,100
Сологуб,Тяжёлые сны,4395,100
Сологуб,Тяжёлые сны,1430,100
Сологуб,Мелкий бес,3519,100
Сологуб,Мелкий бес,6136,100
Сологуб,Тяжёлые сны,3841,100
Сологуб,Мелкий бес,3019,100
Сологуб,Тяжёлые сны,3492,100
Сологуб,Тяжёлые сны,3027,100
Сологуб,Мелкий бес,3014,100
Сологуб,Тяжёлые сны,6145,100
Сологуб,Тяжёлые сны,8438,100
Сологуб,Тяжёлые сны,1763,100
Сологуб,Мелкий бес,4802,100
Сологуб,Тяжёлые сны,2586,100
Сологуб,Тяжёлые сны,7656,100
Сологуб,Тяжёлые сны,6636,100
Сологуб,Мелкий бес,4469,100
Сологуб,Мелкий бес,4075,100
Сологуб,Мелкий бес,1629,100
Сологуб,Мелкий бес,3754,100
Сологуб,Мелкий бес,341,100
Сологуб,Мелкий бес,5675,100
Сологуб,Тяжёлые сны,6891,100
Сологуб,Тяжёлые сны,6467,100
Сологуб,Мелкий бес,2953,100
Сологуб,Мелкий бес,4994,100
Сологуб,Мелкий бес,5008,100
Сологуб,Тяжёлые сны,4373,100
Сологуб,Мелкий бес,4395,100
Сологуб,Тяжёлые сны,5848,100
Сологуб,Тяжёлые сны,3531,100
Сологуб,Мелкий бес,4928,100
Сологуб,Тяжёлые сны,5240,100
Сологуб,Тяжёлые сны,1797,100
Сологуб,Мелкий бес,6785,100
Сологуб,Тяжёлые сны,5171,100
Сологуб,Мелкий бес,6127,100
Сологуб,Мелкий бес,2201,100
Сологуб,Тяжёлые сны,7884,100
Сологуб,Мелкий бес,5867,100
Сологуб,Мелкий бес,3759,100
Сологуб,Мелкий бес,5599,100
Сологуб,Тяжёлые сны,2826,100
Сологуб,Мелкий бес,3519,100
Сологуб,Мелкий бес,6863,100
Сологуб,Мелкий бес,3446,100
Сологуб,Мелкий бес,1590,100
Сологуб,Мелкий бес,1101,100
Сологуб,Тяжёлые сны,4296,100
Сологуб,Тяжёлые сны,8429,100
Сологуб,Мелкий бес,872,100
Сологуб,Мелкий бес,516,100
Сологуб,Мелкий бес,4368,100
Сологуб,Тяжёлые сны,1136,100
Сологуб,Мелкий бес,5805,100
Сологуб,Тяжёлые сны,519,100
Сологуб,Тяжёлые сны,3615,100
Сологуб,Мелкий бес,7069,100
Сологуб,Тяжёлые сны,2972,100
Сологуб,Мелкий бес,7215,100
Сологуб,Тяжёлые сны,8041,100
Сологуб,Мелкий бес,7285,81
Сологуб,Тяжёлые сны,8399,100
Сологуб,Тяжёлые сны,4206,100
Сологуб,Тяжёлые сны,3230,100
Сологуб,Тяжёлые сны,4429,100
Сологуб,Тяжёлые сны,6742,100
Сологуб,Мелкий бес,3848,100
Сологуб,Мелкий бес,4313,100
Сологуб,Тяжёлые сны,332,100
Сологуб,Мелкий бес,5033,100
Сологуб,Мелкий бес,53,100
Сологуб,Тяжёлые сны,7329,100
Сологуб,Тяжёлые сны,4724,100
Сологуб,Мелкий бес,6856,100
Сологуб,Тяжёлые сны,1318,100
Сологуб,Тяжёлые сны,8097,100
Сологуб,Мелкий бес,2269,100
Сологуб,Мелкий бес,754,100
Сологуб,Мелкий бес,6716,100
Сологуб,Тяжёлые сны,950,100
Сологуб,Мелкий бес,3468,100
Сологуб,Тяжёлые сны,293,100
Сологуб,Тяжёлые сны,3488,100
Сологуб,Тяжёлые сны,1959,100
Сологуб,Тяжёлые сны,7525,100
Сологуб,Мелкий бес,771,100
Сологуб,Тяжёлые сны,1036,100
Сологуб,Тяжёлые сны,4646,100
Сологуб,Мелкий бес,4450,100
Сологуб,Тяжёлые сны,8472,100
Сологуб,Тяжёлые сны,6398,100
Сологуб,Тяжёлые сны,83,100
Сологуб,Тяжёлые сны,5437,100
Сологуб,Тяжёлые сны,3784,100
Сологуб,Тяжёлые сны,354,100
Сологуб,Тяжёлые сны,5620,100
Сологуб,Тяжёлые сны,3168,100
Сологуб,Тяжёлые сны,3249,100
Сологуб,Тяжёлые сны,2625,100
Сологуб,Тяжёлые сны,4156,100
Сологуб,Тяжёлые сны,406,100
Сологуб,Тяжёлые сны,3667,100
Сологуб,Тяжёлые сны,5906,100
Сологуб,Тяжёлые сны,5751,100
Сологуб,Мелкий бес,1495,100
Сологуб,Мелкий бес,3479,100
Сологуб,Мелкий бес,1076,100
Сологуб,Мелкий бес,276,100
Сологуб,Мелкий бес,6737,100
Сологуб,Тяжёлые сны,2445,100
Сологуб,Тяжёлые сны,519,100
Сологуб,Тяжёлые сны,4192,100
Сологуб,Мелкий бес,3624,100
Сологуб,Тяжёлые сны,2854,100
Сологуб,Тяжёлые сны,3649,100
Сологуб,Тяжёлые сны,647,100
Сологуб,Тяжёлые сны,639,100
Сологуб,Мелкий бес,4994,100
Сологуб,Тяжёлые сны,1823,100
Сологуб,Мелкий бес,2668,100
Сологуб,Мелкий бес,4925,100
Сологуб,Мелкий бес,8,100
Сологуб,Тяжёлые сны,3072,100
Сологуб,Тяжёлые сны,8637,100
Сологуб,Тяжёлые сны,8668,100
Сологуб,Тяжёлые сны,741,100
Сологуб,Тяжёлые сны,844,100
Сологуб,Мелкий бес,4215,100
Сологуб,Мелкий бес,3543,100
Сологуб,Тяжёлые сны,1221,100
Сологуб,Мелкий бес,984,100
Сологуб,Мелкий бес,1929,100
Сологуб,Тяжёлые сны,1497,100
Сологуб,Тяжёлые сны,6606,100
Сологуб,Тяжёлые сны,6019,100
Сологуб,Тяжёлые сны,6393,100
Сологуб,Тяжёлые сны,7255,100
Сологуб,Тяжёлые сны,7032,100
Сологуб,Тяжёлые сны,1562,100
Сологуб,Мелкий бес,3529,100
Сологуб,Тяжёлые сны,4471,100
Сологуб,Мелкий бес,4480,100
Набоков,Приглашение на казнь,22,100
Набоков,Подвиг,2499,100
Набоков,Приглашение на казнь,1183,100
Набоков,Приглашение на казнь,652,100
Набоков,Приглашение на казнь,2129,100
Набоков,Приглашение на казнь,1117,100
Набоков,Приглашение на казнь,778,100
Набоков,Другие берега,760,100
Набоков,Приглашение на казнь,2312,100
Набоков,Подвиг,814,100
Набоков,Дар,2114,100
Набоков,Другие берега,405,100
Набоков,Дар,750,100
Набоков,Приглашение на казнь,1729,100
Набоков,Дар,3934,100
Набоков,Дар,4311,100
Набоков,Соглядатай,595,100
Набоков,Дар,725,100
Набоков,Приглашение на казнь,834,100
Набоков,Другие берега,1371,100
Набоков,Соглядатай,10,100
Набоков,Приглашение на казнь,1489,100
Набоков,Соглядатай,679,100
Набоков,Другие берега,98,100
Набоков,Приглашение на казнь,2225,100
Набоков,Приглашение на казнь,2264,100
Набоков,Дар,3800,100
Набоков,Дар,3698,100
Набоков,Приглашение на казнь,2212,100
Набоков,Другие берега,708,100
Набоков,Приглашение на казнь,1904,100
Набоков,Дар,4368,100
Набоков,Другие берега,1156,100
Набоков,Дар,1573,100
Набоков,Другие берега,197,100
Набоков,Совершенство,66,100
Набоков,Приглашение на казнь,2192,100
Набоков,Дар,2537,100
Набоков,Соглядатай,531,100
Набоков,Дар,4240,100
Набоков,Другие берега,789,100
Набоков,Дар,1914,100
Набоков,Подвиг,57,100
Набоков,Дар,1881,100
Набоков,Другие берега,1482,100
Набоков,Приглашение на казнь,1341,100
Набоков,Приглашение на казнь,711,100
Набоков,Дар,966,100
Набоков,Другие берега,1673,100
Набоков,Дар,242,100
Набоков,Приглашение на казнь,1430,100
Набоков,Приглашение на казнь,1845,100
Набоков,Приглашение на казнь,1477,100
Набоков,Приглашение на казнь,2255,100
Набоков,Соглядатай,122,100
Набоков,Другие берега,1598,100
Набоков,Подвиг,1058,100
Набоков,Дар,3515,100
Набоков,Подвиг,1751,100
Набоков,Подвиг,1820,100
Набоков,Дар,2109,100
Набоков,Соглядатай,457,100
Набоков,Дар,191,100
Набоков,Дар,18,100
Набоков,Другие берега,306,100
Набоков,Подвиг,747,100
Набоков,Подвиг,274,100
Набоков,Подвиг,706,100
Набоков,Дар,1904,100
Набоков,Дар,1855,100
Набоков,Подвиг,1998,100
Набоков,Приглашение на казнь,1990,100
Набоков,Подвиг,125,100
Набоков,Дар,3546,100
Набоков,Приглашение на казнь,1154,100
Набоков,Подвиг,96,100
Набоков,Дар,3,100
Набоков,Подвиг,1606,100
Набоков,Дар,1980,100
Набоков,Подвиг,405,100
Набоков,Дар,2013,100
Набоков,Дар,2884,100
Набоков,Другие берега,1584,100
Набоков,Соглядатай,792,100
Набоков,Подвиг,912,100
Набоков,Приглашение на казнь,2121,100
Набоков,Подвиг,1365,100
Набоков,Дар,2304,100
Набоков,Дар,1441,100
Набоков,Приглашение на казнь,1723,100
Набоков,Дар,3743,100
Набоков,Подвиг,180,100
Набоков,Дар,3300,100
Набоков,Дар,917,100
Набоков,Дар,966,100
Набоков,Приглашение на казнь,2441,100
Набоков,Дар,1234,100
Набоков,Приглашение на казнь,2059,100
Набоков,Подвиг,1734,100
Набоков,Дар,1208,100
Набоков,Другие берега,1337,100
Набоков,Дар,340,100
Набоков,Другие берега,319,100
Набоков,Дар,491,100
Набоков,Подвиг,1728,100
Набоков,Подвиг,529,100
Набоков,Подвиг,2496,100
Набоков,Дар,2688,100
Набоков,Приглашение на казнь,497,100
Набоков,Приглашение на казнь,1150,100
Набоков,Приглашение на казнь,2500,100
Набоков,Дар,2516,100
Набоков,Дар,4278,100
Набоков,Приглашение на казнь,1115,100
Набоков,Соглядатай,58,100
Набоков,Соглядатай,447,100
Набоков,Соглядатай,792,100
Набоков,Приглашение на казнь,1657,100
Набоков,Другие берега,1511,100
Набоков,Дар,3086,100
Набоков,Подвиг,2482,100
Набоков,Дар,602,100
Набоков,Соглядатай,73,100
Набоков,Дар,1172,100
Набоков,Другие берега,1105,100
Набоков,Соглядатай,334,100
Набоков,Приглашение на казнь,556,100
Набоков,Другие берега,26,100
Набоков,Подвиг,2581,82
Набоков,Другие берега,1805,100
Набоков,Дар,1227,100
Набоков,Приглашение на казнь,1644,100
Набоков,Приглашение на казнь,1152,100
Набоков,Другие берега,969,100
Набоков,Дар,2634,100
Набоков,Дар,3395,100
Набоков,Приглашение на казнь,2441,100
