Author,Novel,Position,Length
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,6229,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,6651,300
Thomas Hardy,The Woodlanders,1691,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,7546,300
Thomas Hardy,The Return of the Native,5517,300
Thomas Hardy,The Woodlanders,1922,300
Thomas Hardy,The Return of the Native,5500,300
Thomas Hardy,The Woodlanders,4230,300
Thomas Hardy,The Return of the Native,491,300
Thomas Hardy,The Woodlanders,6195,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,7672,300
Thomas Hardy,The Woodlanders,3870,300
Thomas Hardy,The Return of the Native,4559,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,2764,300
Thomas Hardy,The Woodlanders,689,300
Thomas Hardy,The Woodlanders,5759,300
Thomas Hardy,The Woodlanders,3987,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,2469,300
Thomas Hardy,The Woodlanders,3746,300
Thomas Hardy,The Woodlanders,4982,300
Thomas Hardy,The Return of the Native,5466,300
Thomas Hardy,The Woodlanders,884,300
Thomas Hardy,The Return of the Native,4909,300
Thomas Hardy,The Woodlanders,1710,300
Thomas Hardy,The Woodlanders,1182,300
Thomas Hardy,The Return of the Native,2079,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,1813,300
Thomas Hardy,The Return of the Native,4520,300
Thomas Hardy,The Return of the Native,6443,300
Thomas Hardy,The Return of the Native,2393,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",434,300
Thomas Hardy,The Return of the Native,4578,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",2325,300
Thomas Hardy,The Return of the Native,5274,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,3435,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",1568,300
Thomas Hardy,The Return of the Native,456,300
Thomas Hardy,The Return of the Native,6852,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,2776,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,3682,300
Thomas Hardy,The Return of the Native,1505,300
Thomas Hardy,The Return of the Native,4715,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,6929,300
Thomas Hardy,The Return of the Native,1104,300
Thomas Hardy,The Woodlanders,4503,300
Thomas Hardy,The Return of the Native,1291,300
Thomas Hardy,The Return of the Native,5901,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",893,300
Thomas Hardy,The Return of the Native,6134,300
Thomas Hardy,The Return of the Native,1564,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,2401,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,3236,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,6004,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,5625,300
Thomas Hardy,The Return of the Native,4809,300
Thomas Hardy,The Woodlanders,3170,300
Thomas Hardy,The Return of the Native,5408,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,6099,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,3306,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,7497,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,4427,300
Thomas Hardy,The Woodlanders,1077,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",281,300
Thomas Hardy,The Return of the Native,2808,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,5025,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,4547,300
Thomas Hardy,The Return of the Native,3612,300
Thomas Hardy,The Woodlanders,3335,300
Thomas Hardy,The Return of the Native,2115,300
Thomas Hardy,The Woodlanders,3676,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,1125,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,175,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,3885,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,3927,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,881,300
Thomas Hardy,The Woodlanders,6409,300
Thomas Hardy,The Woodlanders,4706,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,544,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",1437,300
Thomas Hardy,The Return of the Native,4051,300
Thomas Hardy,The Return of the Native,985,300
Thomas Hardy,The Return of the Native,2060,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",1478,300
Thomas Hardy,The Return of the Native,2361,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",813,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,1296,300
Thomas Hardy,The Return of the Native,6797,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",2586,300
Thomas Hardy,The Woodlanders,1527,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,2846,300
Thomas Hardy,The Woodlanders,3549,300
Thomas Hardy,The Woodlanders,6007,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,6813,300
Thomas Hardy,The Woodlanders,2945,300
Thomas Hardy,The Woodlanders,1722,300
Thomas Hardy,The Return of the Native,6981,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",617,300
Thomas Hardy,The Woodlanders,245,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",668,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,2486,300
Thomas Hardy,The Return of the Native,7053,300
Thomas Hardy,The Return of the Native,8452,300
Thomas Hardy,The Woodlanders,6736,300
Thomas Hardy,The Return of the Native,2560,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",2033,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,295,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,6330,300
Thomas Hardy,Tess of the d'Urbervilles A Pure Woman,26,300
Thomas Hardy,"Under the Greenwood Tree; Or, The Mellstock Quire",2263,300
William Thackeray,Catherine A Story,1662,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6621,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,15769,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,3514,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2285,300
William Thackeray,The Rose and the Ring,365,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5762,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8738,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,16718,284
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1933,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1749,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13313,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13886,300
William Thackeray,Catherine A Story,1638,300
William Thackeray,Catherine A Story,2325,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,15010,300
William Thackeray,The Rose and the Ring,888,300
William Thackeray,Catherine A Story,1004,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,15002,300
William Thackeray,Catherine A Story,1794,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13634,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,14465,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,15215,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2240,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13835,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,10127,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,12911,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,10532,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13567,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2733,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8671,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,4186,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,7027,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1015,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5061,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2346,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1036,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,14042,300
William Thackeray,The Rose and the Ring,65,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,4401,300
William Thackeray,Catherine A Story,2117,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1950,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,12208,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,75,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2169,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,11332,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,7288,300
William Thackeray,Catherine A Story,276,300
William Thackeray,Catherine A Story,2243,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,10156,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1028,300
William Thackeray,The Rose and the Ring,390,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5596,300
William Thackeray,The Rose and the Ring,1314,267
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,4173,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6394,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9096,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,7734,300
William Thackeray,The Rose and the Ring,261,300
William Thackeray,Catherine A Story,270,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13428,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,10037,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,10700,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,16156,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9956,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9727,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13755,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13164,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6984,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,11194,300
William Thackeray,Catherine A Story,600,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6734,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2711,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,468,300
William Thackeray,Catherine A Story,955,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,10766,300
William Thackeray,Catherine A Story,280,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9954,300
William Thackeray,Catherine A Story,816,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9195,300
William Thackeray,Catherine A Story,1520,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13244,300
William Thackeray,Catherine A Story,202,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5889,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,15698,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,4661,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2904,300
William Thackeray,The Rose and the Ring,484,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13029,300
William Thackeray,The Rose and the Ring,1353,228
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2483,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,7903,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8331,300
William Thackeray,Catherine A Story,226,300
William Thackeray,Catherine A Story,280,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,3394,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,12149,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8470,300
William Thackeray,The Rose and the Ring,1077,300
William Thackeray,The Rose and the Ring,962,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,16307,300
William Thackeray,The Rose and the Ring,292,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1415,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,12319,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,16092,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9633,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,245,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8385,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1115,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8078,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,11324,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,194,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,12039,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,228,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,15447,300
William Thackeray,The Rose and the Ring,1276,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,10439,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1371,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,10674,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6395,300
William Thackeray,The Rose and the Ring,21,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,14615,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,15738,300
William Thackeray,The Rose and the Ring,325,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,4541,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,16421,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5567,300
William Thackeray,Catherine A Story,171,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9512,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,14953,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,15602,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,12166,300
William Thackeray,Catherine A Story,628,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9046,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6287,300
William Thackeray,Catherine A Story,1728,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6318,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9031,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,541,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13918,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8461,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5738,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6696,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,11185,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,10567,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13214,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,7478,300
William Thackeray,The Rose and the Ring,1070,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,4092,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8229,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,3014,300
William Thackeray,Catherine A Story,1985,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5036,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,7407,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9949,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,31,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,11178,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,182,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13774,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5225,300
William Thackeray,Catherine A Story,1379,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2532,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,12112,300
William Thackeray,Catherine A Story,206,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13782,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,7835,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,16443,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,4027,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,4868,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,16082,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13270,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8421,300
William Thackeray,The Rose and the Ring,319,300
William Thackeray,Catherine A Story,223,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1075,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6875,300
William Thackeray,Catherine A Story,407,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5794,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5869,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,1232,300
William Thackeray,Catherine A Story,1339,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6441,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,11160,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2259,300
William Thackeray,Catherine A Story,2286,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5025,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2416,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5564,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,990,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,9045,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,15510,300
William Thackeray,Catherine A Story,1273,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,14821,300
William Thackeray,Catherine A Story,2278,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,6702,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,13868,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,12113,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,2756,300
William Thackeray,Catherine A Story,2463,284
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,5953,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,16508,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,8258,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,11117,300
William Thackeray,The Newcomes Memoirs of a Most Respectable Family,3101,300
David Lawrence,Sons and Lovers,9092,300
David Lawrence,Sons and Lovers,3808,300
David Lawrence,The White Peacock,1709,300
David Lawrence,Women in Love,7058,300
David Lawrence,Sons and Lovers,10261,300
David Lawrence,Women in Love,2009,300
David Lawrence,Sons and Lovers,3372,300
David Lawrence,Sons and Lovers,8746,300
David Lawrence,"England, My England",4789,300
David Lawrence,Women in Love,3248,300
David Lawrence,The White Peacock,382,300
David Lawrence,Women in Love,13233,300
David Lawrence,Sons and Lovers,7739,300
David Lawrence,The White Peacock,3919,300
David Lawrence,Women in Love,12777,300
David Lawrence,Sons and Lovers,1352,300
David Lawrence,Women in Love,14856,300
David Lawrence,Sons and Lovers,9427,300
David Lawrence,Sons and Lovers,11522,300
David Lawrence,Sons and Lovers,2593,300
David Lawrence,Women in Love,13232,300
David Lawrence,The White Peacock,7122,300
David Lawrence,"England, My England",2549,300
David Lawrence,Sons and Lovers,9895,300
David Lawrence,The White Peacock,6005,300
David Lawrence,Sons and Lovers,10693,300
David Lawrence,Sons and Lovers,6489,300
David Lawrence,The White Peacock,3632,300
David Lawrence,"England, My England",1564,300
David Lawrence,Women in Love,11286,300
David Lawrence,Women in Love,767,300
David Lawrence,"England, My England",59,300
David Lawrence,The White Peacock,3448,300
David Lawrence,Women in Love,6125,300
David Lawrence,Sons and Lovers,1158,300
David Lawrence,The White Peacock,353,300
David Lawrence,"England, My England",1789,300
David Lawrence,Sons and Lovers,9417,300
David Lawrence,The White Peacock,1661,300
David Lawrence,"England, My England",1312,300
David Lawrence,"England, My England",3781,300
David Lawrence,The White Peacock,4554,300
David Lawrence,Sons and Lovers,5035,300
David Lawrence,Women in Love,15001,300
David Lawrence,The White Peacock,5758,300
David Lawrence,Sons and Lovers,14082,300
David Lawrence,The White Peacock,5197,300
David Lawrence,"England, My England",4789,300
David Lawrence,Women in Love,11491,300
David Lawrence,Women in Love,8250,300
David Lawrence,Sons and Lovers,5271,300
David Lawrence,Women in Love,6381,300
David Lawrence,The White Peacock,5240,300
David Lawrence,Sons and Lovers,6806,300
David Lawrence,"England, My England",3625,300
David Lawrence,"England, My England",3998,300
David Lawrence,Women in Love,7410,300
David Lawrence,Sons and Lovers,4082,300
David Lawrence,Women in Love,8233,300
David Lawrence,Women in Love,5785,300
David Lawrence,"England, My England",3480,300
David Lawrence,The White Peacock,3819,300
David Lawrence,Women in Love,12199,300
David Lawrence,Sons and Lovers,9929,300
David Lawrence,Women in Love,4311,300
David Lawrence,Sons and Lovers,6224,300
David Lawrence,Sons and Lovers,4113,300
David Lawrence,Women in Love,9725,300
David Lawrence,The White Peacock,3550,300
David Lawrence,The White Peacock,2492,300
David Lawrence,"England, My England",4555,300
David Lawrence,Women in Love,8177,300
David Lawrence,"England, My England",804,300
David Lawrence,Women in Love,10822,300
David Lawrence,Sons and Lovers,14754,300
David Lawrence,Women in Love,14241,300
David Lawrence,Women in Love,10750,300
David Lawrence,Sons and Lovers,4873,300
David Lawrence,Women in Love,10463,300
David Lawrence,Women in Love,7192,300
David Lawrence,The White Peacock,2049,300
David Lawrence,Women in Love,10730,300
David Lawrence,Sons and Lovers,1665,300
David Lawrence,"England, My England",3949,300
David Lawrence,Sons and Lovers,9622,300
David Lawrence,Women in Love,1829,300
David Lawrence,Sons and Lovers,7301,300
David Lawrence,The White Peacock,7087,300
David Lawrence,The White Peacock,2144,300
David Lawrence,Women in Love,10744,300
David Lawrence,"England, My England",1044,300
David Lawrence,Sons and Lovers,1812,300
David Lawrence,Women in Love,868,300
David Lawrence,Women in Love,4179,300
David Lawrence,The White Peacock,4490,300
David Lawrence,Sons and Lovers,1800,300
David Lawrence,The White Peacock,1290,300
David Lawrence,The White Peacock,2677,300
David Lawrence,The White Peacock,4627,300
David Lawrence,Women in Love,10045,300
David Lawrence,Sons and Lovers,10250,300
David Lawrence,Sons and Lovers,11204,300
David Lawrence,Women in Love,7788,300
David Lawrence,The White Peacock,6392,300
David Lawrence,Sons and Lovers,453,300
David Lawrence,The White Peacock,9136,300
David Lawrence,Women in Love,15391,274
David Lawrence,Sons and Lovers,13622,300
David Lawrence,The White Peacock,19,300
David Lawrence,Women in Love,11974,300
David Lawrence,Women in Love,8901,300
David Lawrence,The White Peacock,829,300
David Lawrence,Sons and Lovers,13546,300
David Lawrence,Women in Love,2671,300
David Lawrence,The White Peacock,3005,300
David Lawrence,Women in Love,4669,300
David Lawrence,Sons and Lovers,9144,300
David Lawrence,"England, My England",4398,300
David Lawrence,Sons and Lovers,8490,300
David Lawrence,The White Peacock,6703,300
David Lawrence,Sons and Lovers,10377,300
David Lawrence,Sons and Lovers,4020,300
David Lawrence,Sons and Lovers,11376,300
David Lawrence,The White Peacock,7861,300
David Lawrence,Women in Love,6704,300
David Lawrence,Sons and Lovers,171,300
